time [s],pos_x [m],pos_y [m],pos_z [m],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg]
0.0,0.42,-1.74,-0.08,0.101215,0.353487,0.176721,0.749906
0.0,0.42,-1.74,-6.93889e-18,0.101215,0.353487,0.176721,0.749906
0.0,0.42,-1.74,0.08,0.101215,0.353487,0.176721,0.749906
0.0,0.42,-1.74,0.16,0.101215,0.353487,0.176721,0.749906
0.0,0.42,-1.62,-0.16,0.101215,0.409159,0.225503,0.826709
0.0,0.42,-1.62,-0.08,0.101215,0.409159,0.225503,0.826709
0.0,0.42,-1.62,-6.93889e-18,0.101215,0.409159,0.225503,0.826709
0.0,0.42,-1.62,0.08,0.101215,0.409159,0.225503,0.826709
0.0,0.42,-1.62,0.16,0.101215,0.409159,0.225503,0.826709
0.0,0.42,-1.5,-0.16,0.101215,0.4663,0.280398,0.901989
0.0,0.42,-1.5,-0.08,0.101215,0.4663,0.280398,0.901989
0.0,0.42,-1.5,-6.93889e-18,0.101215,0.4663,0.280398,0.901989
0.0,0.42,-1.5,0.08,0.101215,0.4663,0.280398,0.901989
0.0,0.42,-1.5,0.16,0.101215,0.4663,0.280398,0.901989
0.0,0.42,-1.38,-0.16,0.101215,0.524106,0.340694,0.975073
0.0,0.42,-1.38,-0.08,0.101215,0.524106,0.340694,0.975073
0.0,0.42,-1.38,-6.93889e-18,0.101215,0.524106,0.340694,0.975073
0.0,0.42,-1.38,0.08,0.101215,0.524106,0.340694,0.975073
0.0,0.42,-1.38,0.16,0.101215,0.524106,0.340694,0.975073
0.0,0.42,-1.26,-0.16,0.101215,0.581708,0.405361,1.04527
0.0,0.42,-1.26,-0.08,0.101215,0.581708,0.405361,1.04527
0.0,0.42,-1.26,-6.93889e-18,0.101215,0.581708,0.405361,1.04527
0.0,0.42,-1.26,0.08,0.101215,0.581708,0.405361,1.04527
0.0,0.42,-1.26,0.16,0.101215,0.581708,0.405361,1.04527
0.0,0.42,-1.14,-0.16,0.101215,0.638188,0.473058,1.11188
0.0,0.42,-1.14,-0.08,0.101215,0.638188,0.473058,1.11188
0.0,0.42,-1.14,-6.93889e-18,0.101215,0.638188,0.473058,1.11188
0.0,0.42,-1.14,0.08,0.101215,0.638188,0.473058,1.11188
0.0,0.42,-1.14,0.16,0.101215,0.638188,0.473058,1.11188
0.0,0.42,-1.02,-0.16,0.101215,0.692597,0.542169,1.17421
0.0,0.42,-1.02,-0.08,0.101215,0.692597,0.542169,1.17421
0.0,0.42,-1.02,-6.93889e-18,0.101215,0.692597,0.542169,1.17421
0.0,0.42,-1.02,0.08,0.101215,0.692597,0.542169,1.17421
0.0,0.42,-1.02,0.16,0.101215,0.692597,0.542169,1.17421
0.0,0.42,-0.9,-0.16,0.101215,0.743979,0.610851,1.23159
0.0,0.42,-0.9,-0.08,0.101215,0.743979,0.610851,1.23159
0.0,0.42,-0.9,-6.93889e-18,0.101215,0.743979,0.610851,1.23159
0.0,0.42,-0.9,0.08,0.101215,0.743979,0.610851,1.23159
0.0,0.42,-0.9,0.16,0.101215,0.743979,0.610851,1.23159
0.0,0.42,-0.78,-0.16,0.101215,0.791397,0.677107,1.28338
0.0,0.42,-0.78,-0.08,0.101215,0.791397,0.677107,1.28338
0.0,0.42,-0.78,-6.93889e-18,0.101215,0.791397,0.677107,1.28338
0.0,0.42,-0.78,0.08,0.101215,0.791397,0.677107,1.28338
0.0,0.42,-0.78,0.16,0.101215,0.791397,0.677107,1.28338
0.0,0.42,-0.66,-0.16,0.101215,0.833952,0.738871,1.32898
0.0,0.42,-0.66,-0.08,0.101215,0.833952,0.738871,1.32898
0.0,0.42,-0.66,-6.93889e-18,0.101215,0.833952,0.738871,1.32898
0.0,0.42,-0.66,0.08,0.101215,0.833952,0.738871,1.32898
0.0,0.42,-0.66,0.16,0.101215,0.833952,0.738871,1.32898
0.0,0.42,-0.54,-0.16,0.101215,0.870819,0.794108,1.36786
0.0,0.42,-0.54,-0.08,0.101215,0.870819,0.794108,1.36786
0.0,0.42,-0.54,-6.93889e-18,0.101215,0.870819,0.794108,1.36786
0.0,0.42,-0.54,0.08,0.101215,0.870819,0.794108,1.36786
0.0,0.42,-0.54,0.16,0.101215,0.870819,0.794108,1.36786
0.0,0.42,-0.42,-0.16,0.101215,0.901261,0.840913,1.39956
0.0,0.42,-0.42,-0.08,0.101215,0.901261,0.840913,1.39956
0.0,0.42,-0.42,-6.93889e-18,0.101215,0.901261,0.840913,1.39956
0.0,0.42,-0.42,0.08,0.101215,0.901261,0.840913,1.39956
0.0,0.42,-0.42,0.16,0.101215,0.901261,0.840913,1.39956
0.0,0.42,-0.3,-0.16,0.101215,0.924662,0.877618,1.42368
0.0,0.42,-0.3,-0.08,0.101215,0.924662,0.877618,1.42368
0.0,0.42,-0.3,-6.93889e-18,0.101215,0.924662,0.877618,1.42368
0.0,0.42,-0.3,0.08,0.101215,0.924662,0.877618,1.42368
0.0,0.42,-0.3,0.16,0.101215,0.924662,0.877618,1.42368
0.0,0.42,-0.18,-0.16,0.101215,0.94054,0.902877,1.43993
0.0,0.42,-0.18,-0.08,0.101215,0.94054,0.902877,1.43993
0.0,0.42,-0.18,-6.93889e-18,0.101215,0.94054,0.902877,1.43993
0.0,0.42,-0.18,0.08,0.101215,0.94054,0.902877,1.43993
0.0,0.42,-0.18,0.16,0.101215,0.94054,0.902877,1.43993
0.0,0.42,-0.06,-0.16,0.101215,0.948562,0.915749,1.44811
0.0,0.42,-0.06,-0.08,0.101215,0.948562,0.915749,1.44811
0.0,0.42,-0.06,-6.93889e-18,0.101215,0.948562,0.915749,1.44811
0.0,0.42,-0.06,0.08,0.101215,0.948562,0.915749,1.44811
0.0,0.42,-0.06,0.16,0.101215,0.948562,0.915749,1.44811
0.0,0.42,0.06,-0.16,0.101215,0.948562,0.915749,1.44811
0.0,0.42,0.06,-0.08,0.101215,0.948562,0.915749,1.44811
0.0,0.42,0.06,-6.93889e-18,0.101215,0.948562,0.915749,1.44811
0.0,0.42,0.06,0.08,0.101215,0.948562,0.915749,1.44811
0.0,0.42,0.06,0.16,0.101215,0.948562,0.915749,1.44811
0.0,0.42,0.18,-0.16,0.101215,0.94054,0.902877,1.43993
0.0,0.42,0.18,-0.08,0.101215,0.94054,0.902877,1.43993
0.0,0.42,0.18,-6.93889e-18,0.101215,0.94054,0.902877,1.43993
0.0,0.42,0.18,0.08,0.101215,0.94054,0.902877,1.43993
0.0,0.42,0.18,0.16,0.101215,0.94054,0.902877,1.43993
0.0,0.42,0.3,-0.16,0.101215,0.924662,0.877618,1.42368
0.0,0.42,0.3,-0.08,0.101215,0.924662,0.877618,1.42368
0.0,0.42,0.3,-6.93889e-18,0.101215,0.924662,0.877618,1.42368
0.0,0.42,0.3,0.08,0.101215,0.924662,0.877618,1.42368
0.0,0.42,0.3,0.16,0.101215,0.924662,0.877618,1.42368
0.0,0.42,0.42,-0.16,0.101215,0.901261,0.840913,1.39956
0.0,0.42,0.42,-0.08,0.101215,0.901261,0.840913,1.39956
0.0,0.42,0.42,-6.93889e-18,0.101215,0.901261,0.840913,1.39956
0.0,0.42,0.42,0.08,0.101215,0.901261,0.840913,1.39956
0.0,0.42,0.42,0.16,0.101215,0.901261,0.840913,1.39956
0.0,0.42,0.54,-0.16,0.101215,0.870819,0.794108,1.36786
0.0,0.42,0.54,-0.08,0.101215,0.870819,0.794108,1.36786
0.0,0.42,0.54,-6.93889e-18,0.101215,0.870819,0.794108,1.36786
0.0,0.42,0.54,0.08,0.101215,0.870819,0.794108,1.36786
0.0,0.42,0.54,0.16,0.101215,0.870819,0.794108,1.36786
0.0,0.42,0.66,-0.16,0.101215,0.833952,0.738871,1.32898
0.0,0.42,0.66,-0.08,0.101215,0.833952,0.738871,1.32898
0.0,0.42,0.66,-6.93889e-18,0.101215,0.833952,0.738871,1.32898
0.0,0.42,0.66,0.08,0.101215,0.833952,0.738871,1.32898
0.0,0.42,0.66,0.16,0.101215,0.833952,0.738871,1.32898
0.0,0.42,0.78,-0.16,0.101215,0.791397,0.677107,1.28338
0.0,0.42,0.78,-0.08,0.101215,0.791397,0.677107,1.28338
0.0,0.42,0.78,-6.93889e-18,0.101215,0.791397,0.677107,1.28338
0.0,0.42,0.78,0.08,0.101215,0.791397,0.677107,1.28338
0.0,0.42,0.78,0.16,0.101215,0.791397,0.677107,1.28338
0.0,0.42,0.9,-0.16,0.101215,0.743979,0.610851,1.23159
0.0,0.42,0.9,-0.08,0.101215,0.743979,0.610851,1.23159
0.0,0.42,0.9,-6.93889e-18,0.101215,0.743979,0.610851,1.23159
0.0,0.42,0.9,0.08,0.101215,0.743979,0.610851,1.23159
0.0,0.42,0.9,0.16,0.101215,0.743979,0.610851,1.23159
0.0,0.42,1.02,-0.16,0.101215,0.692597,0.542169,1.17421
0.0,0.42,1.02,-0.08,0.101215,0.692597,0.542169,1.17421
0.0,0.42,1.02,-6.93889e-18,0.101215,0.692597,0.542169,1.17421
0.0,0.42,1.02,0.08,0.101215,0.692597,0.542169,1.17421
0.0,0.42,1.02,0.16,0.101215,0.692597,0.542169,1.17421
0.0,0.42,1.14,-0.16,0.101215,0.638188,0.473058,1.11188
0.0,0.42,1.14,-0.08,0.101215,0.638188,0.473058,1.11188
0.0,0.42,1.14,-6.93889e-18,0.101215,0.638188,0.473058,1.11188
0.0,0.42,1.14,0.08,0.101215,0.638188,0.473058,1.11188
0.0,0.42,1.14,0.16,0.101215,0.638188,0.473058,1.11188
0.0,0.42,1.26,-0.16,0.101215,0.581708,0.405361,1.04527
0.0,0.42,1.26,-0.08,0.101215,0.581708,0.405361,1.04527
0.0,0.42,1.26,-6.93889e-18,0.101215,0.581708,0.405361,1.04527
0.0,0.42,1.26,0.08,0.101215,0.581708,0.405361,1.04527
0.0,0.42,1.26,0.16,0.101215,0.581708,0.405361,1.04527
0.0,0.42,1.38,-0.16,0.101215,0.524106,0.340694,0.975073
0.0,0.42,1.38,-0.08,0.101215,0.524106,0.340694,0.975073
0.0,0.42,1.38,-6.93889e-18,0.101215,0.524106,0.340694,0.975073
0.0,0.42,1.38,0.08,0.101215,0.524106,0.340694,0.975073
0.0,0.42,1.38,0.16,0.101215,0.524106,0.340694,0.975073
0.0,0.42,1.5,-0.16,0.101215,0.4663,0.280398,0.901989
0.0,0.42,1.5,-0.08,0.101215,0.4663,0.280398,0.901989
0.0,0.42,1.5,-6.93889e-18,0.101215,0.4663,0.280398,0.901989
0.0,0.42,1.5,0.08,0.101215,0.4663,0.280398,0.901989
0.0,0.42,1.5,0.16,0.101215,0.4663,0.280398,0.901989
0.0,0.42,1.62,-0.16,0.101215,0.409159,0.225503,0.826709
0.0,0.42,1.62,-0.08,0.101215,0.409159,0.225503,0.826709
0.0,0.42,1.62,-6.93889e-18,0.101215,0.409159,0.225503,0.826709
0.0,0.42,1.62,0.08,0.101215,0.409159,0.225503,0.826709
0.0,0.42,1.62,0.16,0.101215,0.409159,0.225503,0.826709
0.0,0.42,1.74,-0.16,0.101215,0.353487,0.176721,0.749906
0.0,0.42,1.74,-0.08,0.101215,0.353487,0.176721,0.749906
0.0,0.42,1.74,-6.93889e-18,0.101215,0.353487,0.176721,0.749906
0.0,0.42,1.74,0.08,0.101215,0.353487,0.176721,0.749906
0.0,0.42,1.74,0.16,0.101215,0.353487,0.176721,0.749906
0.0,0.42,1.86,-0.16,0.101215,0.300011,0.134451,0.672228
0.0,0.42,1.86,-0.08,0.101215,0.300011,0.134451,0.672228
0.0,0.42,1.86,-6.93889e-18,0.101215,0.300011,0.134451,0.672228
0.0,0.42,1.86,0.08,0.101215,0.300011,0.134451,0.672228
0.0,0.42,1.86,0.16,0.101215,0.300011,0.134451,0.672228
0.0,0.42,1.98,-0.16,0.101215,0.249374,0.0987992,0.594282
0.0,0.42,1.98,-0.08,0.101215,0.249374,0.0987992,0.594282
0.0,0.42,1.98,-6.93889e-18,0.101215,0.249374,0.0987992,0.594282
0.0,0.42,1.98,0.08,0.101215,0.249374,0.0987992,0.594282
0.0,0.42,1.98,0.16,0.101215,0.249374,0.0987992,0.594282
0.0,0.42,2.1,-0.16,0.101215,0.202131,0.0696182,0.516631
0.0,0.42,2.1,-0.08,0.101215,0.202131,0.0696182,0.516631
0.0,0.42,2.1,-6.93889e-18,0.101215,0.202131,0.0696182,0.516631
0.0,0.42,2.1,0.08,0.101215,0.202131,0.0696182,0.516631
0.0,0.42,2.1,0.16,0.101215,0.202131,0.0696182,0.516631
0.0,0.42,2.22,-0.16,0.101215,0.158753,0.0465448,0.439784
0.0,0.42,2.22,-0.08,0.101215,0.158753,0.0465448,0.439784
0.0,0.42,2.22,-6.93889e-18,0.101215,0.158753,0.0465448,0.439784
0.0,0.42,2.22,0.08,0.101215,0.158753,0.0465448,0.439784
0.0,0.42,2.22,0.16,0.101215,0.158753,0.0465448,0.439784
0.0,0.42,2.34,-0.16,0.101215,0.119635,0.0290468,0.364192
0.0,0.42,2.34,-0.08,0.101215,0.119635,0.0290468,0.364192
0.0,0.42,2.34,-6.93889e-18,0.101215,0.119635,0.0290468,0.364192
0.0,0.42,2.34,0.08,0.101215,0.119635,0.0290468,0.364192
0.0,0.42,2.34,0.16,0.101215,0.119635,0.0290468,0.364192
0.0,0.42,2.46,-0.16,0.101215,0.0851149,0.0164693,0.290243
0.0,0.42,2.46,-0.08,0.101215,0.0851149,0.0164693,0.290243
0.0,0.42,2.46,-6.93889e-18,0.101215,0.0851149,0.0164693,0.290243
0.0,0.42,2.46,0.08,0.101215,0.0851149,0.0164693,0.290243
0.0,0.42,2.46,0.16,0.101215,0.0851149,0.0164693,0.290243
0.0,0.42,2.58,-0.16,0.101215,0.0555026,0.00807586,0.218256
0.0,0.42,2.58,-0.08,0.101215,0.0555026,0.00807586,0.218256
0.0,0.42,2.58,-6.93889e-18,0.101215,0.0555026,0.00807586,0.218256
0.0,0.42,2.58,0.08,0.101215,0.0555026,0.00807586,0.218256
0.0,0.42,2.58,0.16,0.101215,0.0555026,0.00807586,0.218256
0.0,0.42,2.7,-0.16,0.101215,0.0311439,0.00308287,0.148482
0.0,0.42,2.7,-0.08,0.101215,0.0311439,0.00308287,0.148482
0.0,0.42,2.7,-6.93889e-18,0.101215,0.0311439,0.00308287,0.148482
0.0,0.42,2.7,0.08,0.101215,0.0311439,0.00308287,0.148482
0.0,0.42,2.7,0.16,0.101215,0.0311439,0.00308287,0.148482
0.0,0.42,2.82,-0.16,0.101215,0.0125703,0.000679585,0.081094
0.0,0.42,2.82,-0.08,0.101215,0.0125703,0.000679585,0.081094
0.0,0.42,2.82,-6.93889e-18,0.101215,0.0125703,0.000679585,0.081094
0.0,0.42,2.82,0.08,0.101215,0.0125703,0.000679585,0.081094
0.0,0.42,2.82,0.16,0.101215,0.0125703,0.000679585,0.081094
0.0,0.42,2.94,-0.16,0.101215,0.0011207,1.20916e-05,0.016184
0.0,0.42,2.94,-0.08,0.101215,0.0011207,1.20916e-05,0.016184
0.0,0.42,2.94,-6.93889e-18,0.101215,0.0011207,1.20916e-05,0.016184
0.0,0.42,2.94,0.08,0.101215,0.0011207,1.20916e-05,0.016184
0.0,0.42,2.94,0.16,0.101215,0.0011207,1.20916e-05,0.016184
0.0,0.54,-2.94,-0.16,0.101215,0.00024398,9.52629e-07,0.00585681
0.0,0.54,-2.94,-0.08,0.101215,0.00024398,9.52629e-07,0.00585681
0.0,0.54,-2.94,-6.93889e-18,0.101215,0.00024398,9.52629e-07,0.00585681
0.0,0.54,-2.94,0.08,0.101215,0.00024398,9.52629e-07,0.00585681
0.0,0.54,-2.94,0.16,0.101215,0.00024398,9.52629e-07,0.00585681
0.0,0.54,-2.82,-0.16,0.101215,0.0100616,0.000468937,0.0699096
0.0,0.54,-2.82,-0.08,0.101215,0.0100616,0.000468937,0.0699096
0.0,0.54,-2.82,-6.93889e-18,0.101215,0.0100616,0.000468937,0.0699096
0.0,0.54,-2.82,0.08,0.101215,0.0100616,0.000468937,0.0699096
0.0,0.54,-2.82,0.16,0.101215,0.0100616,0.000468937,0.0699096
0.0,0.54,-2.7,-0.16,0.101215,0.0274124,0.00249217,0.136371
0.0,0.54,-2.7,-0.08,0.101215,0.0274124,0.00249217,0.136371
0.0,0.54,-2.7,-6.93889e-18,0.101215,0.0274124,0.00249217,0.136371
0.0,0.54,-2.7,0.08,0.101215,0.0274124,0.00249217,0.136371
0.0,0.54,-2.7,0.16,0.101215,0.0274124,0.00249217,0.136371
0.0,0.54,-2.58,-0.16,0.101215,0.0505818,0.00691816,0.205158
0.0,0.54,-2.58,-0.08,0.101215,0.0505818,0.00691816,0.205158
0.0,0.54,-2.58,-6.93889e-18,0.101215,0.0505818,0.00691816,0.205158
0.0,0.54,-2.58,0.08,0.101215,0.0505818,0.00691816,0.205158
0.0,0.54,-2.58,0.16,0.101215,0.0505818,0.00691816,0.205158
0.0,0.54,-2.46,-0.16,0.101215,0.0789704,0.0145359,0.276101
0.0,0.54,-2.46,-0.08,0.101215,0.0789704,0.0145359,0.276101
0.0,0.54,-2.46,-6.93889e-18,0.101215,0.0789704,0.0145359,0.276101
0.0,0.54,-2.46,0.08,0.101215,0.0789704,0.0145359,0.276101
0.0,0.54,-2.46,0.16,0.101215,0.0789704,0.0145359,0.276101
0.0,0.54,-2.34,-0.16,0.101215,0.112207,0.0261037,0.348957
0.0,0.54,-2.34,-0.08,0.101215,0.112207,0.0261037,0.348957
0.0,0.54,-2.34,-6.93889e-18,0.101215,0.112207,0.0261037,0.348957
0.0,0.54,-2.34,0.08,0.101215,0.112207,0.0261037,0.348957
0.0,0.54,-2.34,0.16,0.101215,0.112207,0.0261037,0.348957
0.0,0.54,-2.22,-0.16,0.101215,0.149972,0.0423336,0.423414
0.0,0.54,-2.22,-0.08,0.101215,0.149972,0.0423336,0.423414
0.0,0.54,-2.22,-6.93889e-18,0.101215,0.149972,0.0423336,0.423414
0.0,0.54,-2.22,0.08,0.101215,0.149972,0.0423336,0.423414
0.0,0.54,-2.22,0.16,0.101215,0.149972,0.0423336,0.423414
0.0,0.54,-2.1,-0.16,0.101215,0.191926,0.063859,0.499091
0.0,0.54,-2.1,-0.08,0.101215,0.191926,0.063859,0.499091
0.0,0.54,-2.1,-6.93889e-18,0.101215,0.191926,0.063859,0.499091
0.0,0.54,-2.1,0.08,0.101215,0.191926,0.063859,0.499091
0.0,0.54,-2.1,0.16,0.101215,0.191926,0.063859,0.499091
0.0,0.54,-1.98,-0.16,0.101215,0.237675,0.0911954,0.575547
0.0,0.54,-1.98,-0.08,0.101215,0.237675,0.0911954,0.575547
0.0,0.54,-1.98,-6.93889e-18,0.101215,0.237675,0.0911954,0.575547
0.0,0.54,-1.98,0.08,0.101215,0.237675,0.0911954,0.575547
0.0,0.54,-1.98,0.16,0.101215,0.237675,0.0911954,0.575547
0.0,0.54,-1.86,-0.16,0.101215,0.286757,0.124697,0.65228
0.0,0.54,-1.86,-0.08,0.101215,0.286757,0.124697,0.65228
0.0,0.54,-1.86,-6.93889e-18,0.101215,0.286757,0.124697,0.65228
0.0,0.54,-1.86,0.08,0.101215,0.286757,0.124697,0.65228
0.0,0.54,-1.86,0.16,0.101215,0.286757,0.124697,0.65228
0.0,0.54,-1.74,-0.16,0.101215,0.338626,0.164513,0.728738
0.0,0.54,-1.74,-0.08,0.101215,0.338626,0.164513,0.728738
0.0,0.54,-1.74,-6.93889e-18,0.101215,0.338626,0.164513,0.728738
0.0,0.54,-1.74,0.08,0.101215,0.338626,0.164513,0.728738
0.0,0.54,-1.74,0.16,0.101215,0.338626,0.164513,0.728738
0.0,0.54,-1.62,-0.16,0.101215,0.392654,0.210548,0.804325
0.0,0.54,-1.62,-0.08,0.101215,0.392654,0.210548,0.804325
0.0,0.54,-1.62,-6.93889e-18,0.101215,0.392654,0.210548,0.804325
0.0,0.54,-1.62,0.08,0.101215,0.392654,0.210548,0.804325
0.0,0.54,-1.62,0.16,0.101215,0.392654,0.210548,0.804325
0.0,0.54,-1.5,-0.16,0.101215,0.448131,0.262427,0.878405
0.0,0.54,-1.5,-0.08,0.101215,0.448131,0.262427,0.878405
0.0,0.54,-1.5,-6.93889e-18,0.101215,0.448131,0.262427,0.878405
0.0,0.54,-1.5,0.08,0.101215,0.448131,0.262427,0.878405
0.0,0.54,-1.5,0.16,0.101215,0.448131,0.262427,0.878405
0.0,0.54,-1.38,-0.16,0.101215,0.504273,0.319479,0.950316
0.0,0.54,-1.38,-0.08,0.101215,0.504273,0.319479,0.950316
0.0,0.54,-1.38,-6.93889e-18,0.101215,0.504273,0.319479,0.950316
0.0,0.54,-1.38,0.08,0.101215,0.504273,0.319479,0.950316
0.0,0.54,-1.38,0.16,0.101215,0.504273,0.319479,0.950316
0.0,0.54,-1.26,-0.16,0.101215,0.56023,0.380724,1.01938
0.0,0.54,-1.26,-0.08,0.101215,0.56023,0.380724,1.01938
0.0,0.54,-1.26,-6.93889e-18,0.101215,0.56023,0.380724,1.01938
0.0,0.54,-1.26,0.08,0.101215,0.56023,0.380724,1.01938
0.0,0.54,-1.26,0.16,0.101215,0.56023,0.380724,1.01938
0.0,0.54,-1.14,-0.16,0.101215,0.615108,0.44489,1.08491
0.0,0.54,-1.14,-0.08,0.101215,0.615108,0.44489,1.08491
0.0,0.54,-1.14,-6.93889e-18,0.101215,0.615108,0.44489,1.08491
0.0,0.54,-1.14,0.08,0.101215,0.615108,0.44489,1.08491
0.0,0.54,-1.14,0.16,0.101215,0.615108,0.44489,1.08491
0.0,0.54,-1.02,-0.16,0.101215,0.667983,0.510437,1.14622
0.0,0.54,-1.02,-0.08,0.101215,0.667983,0.510437,1.14622
0.0,0.54,-1.02,-6.93889e-18,0.101215,0.667983,0.510437,1.14622
0.0,0.54,-1.02,0.08,0.101215,0.667983,0.510437,1.14622
0.0,0.54,-1.02,0.16,0.101215,0.667983,0.510437,1.14622
0.0,0.54,-0.9,-0.16,0.101215,0.717923,0.575612,1.20266
0.0,0.54,-0.9,-0.08,0.101215,0.717923,0.575612,1.20266
0.0,0.54,-0.9,-6.93889e-18,0.101215,0.717923,0.575612,1.20266
0.0,0.54,-0.9,0.08,0.101215,0.717923,0.575612,1.20266
0.0,0.54,-0.9,0.16,0.101215,0.717923,0.575612,1.20266
0.0,0.54,-0.78,-0.16,0.101215,0.764013,0.638511,1.2536
0.0,0.54,-0.78,-0.08,0.101215,0.764013,0.638511,1.2536
0.0,0.54,-0.78,-6.93889e-18,0.101215,0.764013,0.638511,1.2536
0.0,0.54,-0.78,0.08,0.101215,0.764013,0.638511,1.2536
0.0,0.54,-0.78,0.16,0.101215,0.764013,0.638511,1.2536
0.0,0.54,-0.66,-0.16,0.101215,0.805382,0.697166,1.29845
0.0,0.54,-0.66,-0.08,0.101215,0.805382,0.697166,1.29845
0.0,0.54,-0.66,-6.93889e-18,0.101215,0.805382,0.697166,1.29845
0.0,0.54,-0.66,0.08,0.101215,0.805382,0.697166,1.29845
0.0,0.54,-0.66,0.16,0.101215,0.805382,0.697166,1.29845
0.0,0.54,-0.54,-0.16,0.101215,0.841222,0.749637,1.33669
0.0,0.54,-0.54,-0.08,0.101215,0.841222,0.749637,1.33669
0.0,0.54,-0.54,-6.93889e-18,0.101215,0.841222,0.749637,1.33669
0.0,0.54,-0.54,0.08,0.101215,0.841222,0.749637,1.33669
0.0,0.54,-0.54,0.16,0.101215,0.841222,0.749637,1.33669
0.0,0.54,-0.42,-0.16,0.101215,0.870819,0.794108,1.36786
0.0,0.54,-0.42,-0.08,0.101215,0.870819,0.794108,1.36786
0.0,0.54,-0.42,-6.93889e-18,0.101215,0.870819,0.794108,1.36786
0.0,0.54,-0.42,0.08,0.101215,0.870819,0.794108,1.36786
0.0,0.54,-0.42,0.16,0.101215,0.870819,0.794108,1.36786
0.0,0.54,-0.3,-0.16,0.101215,0.89357,0.828987,1.39159
0.0,0.54,-0.3,-0.08,0.101215,0.89357,0.828987,1.39159
0.0,0.54,-0.3,-6.93889e-18,0.101215,0.89357,0.828987,1.39159
0.0,0.54,-0.3,0.08,0.101215,0.89357,0.828987,1.39159
0.0,0.54,-0.3,0.16,0.101215,0.89357,0.828987,1.39159
0.0,0.54,-0.18,-0.16,0.101215,0.909007,0.852993,1.40757
0.0,0.54,-0.18,-0.08,0.101215,0.909007,0.852993,1.40757
0.0,0.54,-0.18,-6.93889e-18,0.101215,0.909007,0.852993,1.40757
0.0,0.54,-0.18,0.08,0.101215,0.909007,0.852993,1.40757
0.0,0.54,-0.18,0.16,0.101215,0.909007,0.852993,1.40757
0.0,0.54,-0.06,-0.16,0.101215,0.916807,0.865227,1.41561
0.0,0.54,-0.06,-0.08,0.101215,0.916807,0.865227,1.41561
0.0,0.54,-0.06,-6.93889e-18,0.101215,0.916807,0.865227,1.41561
0.0,0.54,-0.06,0.08,0.101215,0.916807,0.865227,1.41561
0.0,0.54,-0.06,0.16,0.101215,0.916807,0.865227,1.41561
0.0,0.54,0.06,-0.16,0.101215,0.916807,0.865227,1.41561
0.0,0.54,0.06,-0.08,0.101215,0.916807,0.865227,1.41561
0.0,0.54,0.06,-6.93889e-18,0.101215,0.916807,0.865227,1.41561
0.0,0.54,0.06,0.08,0.101215,0.916807,0.865227,1.41561
0.0,0.54,0.06,0.16,0.101215,0.916807,0.865227,1.41561
0.0,0.54,0.18,-0.16,0.101215,0.909007,0.852993,1.40757
0.0,0.54,0.18,-0.08,0.101215,0.909007,0.852993,1.40757
0.0,0.54,0.18,-6.93889e-18,0.101215,0.909007,0.852993,1.40757
0.0,0.54,0.18,0.08,0.101215,0.909007,0.852993,1.40757
0.0,0.54,0.18,0.16,0.101215,0.909007,0.852993,1.40757
0.0,0.54,0.3,-0.16,0.101215,0.89357,0.828987,1.39159
0.0,0.54,0.3,-0.08,0.101215,0.89357,0.828987,1.39159
0.0,0.54,0.3,-6.93889e-18,0.101215,0.89357,0.828987,1.39159
0.0,0.54,0.3,0.08,0.101215,0.89357,0.828987,1.39159
0.0,0.54,0.3,0.16,0.101215,0.89357,0.828987,1.39159
0.0,0.54,0.42,-0.16,0.101215,0.870819,0.794108,1.36786
0.0,0.54,0.42,-0.08,0.101215,0.870819,0.794108,1.36786
0.0,0.54,0.42,-6.93889e-18,0.101215,0.870819,0.794108,1.36786
0.0,0.54,0.42,0.08,0.101215,0.870819,0.794108,1.36786
0.0,0.54,0.42,0.16,0.101215,0.870819,0.794108,1.36786
0.0,0.54,0.54,-0.16,0.101215,0.841222,0.749637,1.33669
0.0,0.54,0.54,-0.08,0.101215,0.841222,0.749637,1.33669
0.0,0.54,0.54,-6.93889e-18,0.101215,0.841222,0.749637,1.33669
0.0,0.54,0.54,0.08,0.101215,0.841222,0.749637,1.33669
0.0,0.54,0.54,0.16,0.101215,0.841222,0.749637,1.33669
0.0,0.54,0.66,-0.16,0.101215,0.805382,0.697166,1.29845
0.0,0.54,0.66,-0.08,0.101215,0.805382,0.697166,1.29845
0.0,0.54,0.66,-6.93889e-18,0.101215,0.805382,0.697166,1.29845
0.0,0.54,0.66,0.08,0.101215,0.805382,0.697166,1.29845
0.0,0.54,0.66,0.16,0.101215,0.805382,0.697166,1.29845
0.0,0.54,0.78,-0.16,0.101215,0.764013,0.638511,1.2536
0.0,0.54,0.78,-0.08,0.101215,0.764013,0.638511,1.2536
0.0,0.54,0.78,-6.93889e-18,0.101215,0.764013,0.638511,1.2536
0.0,0.54,0.78,0.08,0.101215,0.764013,0.638511,1.2536
0.0,0.54,0.78,0.16,0.101215,0.764013,0.638511,1.2536
0.0,0.54,0.9,-0.16,0.101215,0.717923,0.575612,1.20266
0.0,0.54,0.9,-0.08,0.101215,0.717923,0.575612,1.20266
0.0,0.54,0.9,-6.93889e-18,0.101215,0.717923,0.575612,1.20266
0.0,0.54,0.9,0.08,0.101215,0.717923,0.575612,1.20266
