pos_x,pos_y,vel_x,vel_y,acc_x,acc_y,mass,dens,pres,ene,sml,id
-0.0397515,0.119254,0,0,0,0,0.791139,125.587,236684,2826.93,0.0952434,613
-0.0398309,0.199155,0,0,0,0,0.791139,124.581,233533,2811.82,0.0956272,614
-0.0399524,0.279667,0,0,0,0,0.791139,123.07,228830,2789.02,0.0962126,615
-0.0401169,0.361052,0,0,0,0,0.791139,121.049,222603,2758.42,0.0970122,616
-0.0403271,0.443598,0,0,0,0,0.791139,118.516,214892,2719.79,0.0980437,617
-0.0405865,0.527625,0,0,0,0,0.791139,115.463,205746,2672.88,0.0993313,618
-0.0408995,0.613493,0,0,0,0,0.791139,111.883,195226,2617.35,0.100908,619
-0.0412725,0.701632,0,0,0,0,0.791139,107.767,183401,2552.75,0.102817,620
-0.041713,0.792546,0,0,0,0,0.791139,103.1,170357,2478.52,0.105118,621
-0.0422309,0.886848,0,0,0,0,0.791139,97.8681,156193,2393.93,0.107891,622
-0.0428401,0.985323,0,0,0,0,0.791139,92.0482,141022,2298.06,0.11125,623
-0.0435591,1.08898,0,0,0,0,0.791139,85.6125,124975,2189.66,0.115356,624
-0.0444141,1.19918,0,0,0,0,0.791139,78.5221,108205,2067.03,0.120451,625
-0.0454433,1.31785,0,0,0,0,0.791139,70.7226,90891.7,1927.78,0.12692,626
-0.0467063,1.44789,0,0,0,0,0.791139,62.1328,73247.9,1768.34,0.135409,627
-0.0483026,1.59399,0,0,0,0,0.791139,52.6244,55535.7,1582.98,0.147134,628
-0.0504217,1.76476,0,0,0,0,0.791139,41.9689,38089.6,1361.35,0.164757,629
-0.0535048,1.97968,0,0,0,0,0.791139,29.6791,21380.2,1080.57,0.195922,630
-0.0592286,2.30991,0,0,0,0,0.791139,14.1512,6221.81,659.499,0.283734,631
0.0592286,-2.30991,0,0,0,0,0.791139,14.1512,6221.81,659.499,0.283734,632
0.0535048,-1.97968,0,0,0,0,0.791139,29.6791,21380.2,1080.57,0.195922,633
0.0504217,-1.76476,0,0,0,0,0.791139,41.9689,38089.6,1361.35,0.164757,634
0.0483026,-1.59399,0,0,0,0,0.791139,52.6244,55535.7,1582.98,0.147134,635
0.0467063,-1.44789,0,0,0,0,0.791139,62.1328,73247.9,1768.34,0.135409,636
0.0454433,-1.31785,0,0,0,0,0.791139,70.7226,90891.7,1927.78,0.12692,637
0.0444141,-1.19918,0,0,0,0,0.791139,78.5221,108205,2067.03,0.120451,638
0.0435591,-1.08898,0,0,0,0,0.791139,85.6125,124975,2189.66,0.115356,639
0.0428401,-0.985323,0,0,0,0,0.791139,92.0482,141022,2298.06,0.11125,640
0.0422309,-0.886848,0,0,0,0,0.791139,97.8681,156193,2393.93,0.107891,641
0.041713,-0.792546,0,0,0,0,0.791139,103.1,170357,2478.52,0.105118,642
0.0412725,-0.701632,0,0,0,0,0.791139,107.767,183401,2552.75,0.102817,643
0.0408995,-0.613493,0,0,0,0,0.791139,111.883,195226,2617.35,0.100908,644
0.0405865,-0.527625,0,0,0,0,0.791139,115.463,205746,2672.88,0.0993313,645
0.0403271,-0.443598,0,0,0,0,0.791139,118.516,214892,2719.79,0.0980437,646
0.0401169,-0.361052,0,0,0,0,0.791139,121.049,222603,2758.42,0.0970122,647
0.0399524,-0.279667,0,0,0,0,0.791139,123.07,228830,2789.02,0.0962126,648
0.0398309,-0.199155,0,0,0,0,0.791139,124.581,233533,2811.82,0.0956272,649
0.0397515,-0.119254,0,0,0,0,0.791139,125.587,236684,2826.93,0.0952434,650
0.0397111,-0.0397111,0,0,0,0,0.791139,126.09,238265,2834.47,0.0950534,651
0.0397111,0.0397111,0,0,0,0,0.791139,126.09,238265,2834.47,0.0950534,652
0.0397515,0.119254,0,0,0,0,0.791139,125.587,236684,2826.93,0.0952434,653
0.0398309,0.199155,0,0,0,0,0.791139,124.581,233533,2811.82,0.0956272,654
0.0399524,0.279667,0,0,0,0,0.791139,123.07,228830,2789.02,0.0962126,655
0.0401169,0.361052,0,0,0,0,0.791139,121.049,222603,2758.42,0.0970122,656
0.0403271,0.443598,0,0,0,0,0.791139,118.516,214892,2719.79,0.0980437,657
0.0405865,0.527625,0,0,0,0,0.791139,115.463,205746,2672.88,0.0993313,658
0.0408995,0.613493,0,0,0,0,0.791139,111.883,195226,2617.35,0.100908,659
0.0412725,0.701632,0,0,0,0,0.791139,107.767,183401,2552.75,0.102817,660
0.041713,0.792546,0,0,0,0,0.791139,103.1,170357,2478.52,0.105118,661
0.0422309,0.886848,0,0,0,0,0.791139,97.8681,156193,2393.93,0.107891,662
0.0428401,0.985323,0,0,0,0,0.791139,92.0482,141022,2298.06,0.11125,663
0.0435591,1.08898,0,0,0,0,0.791139,85.6125,124975,2189.66,0.115356,664
0.0444141,1.19918,0,0,0,0,0.791139,78.5221,108205,2067.03,0.120451,665
0.0454433,1.31785,0,0,0,0,0.791139,70.7226,90891.7,1927.78,0.12692,666
0.0467063,1.44789,0,0,0,0,0.791139,62.1328,73247.9,1768.34,0.135409,667
0.0483026,1.59399,0,0,0,0,0.791139,52.6244,55535.7,1582.98,0.147134,668
0.0504217,1.76476,0,0,0,0,0.791139,41.9689,38089.6,1361.35,0.164757,669
0.0535048,1.97968,0,0,0,0,0.791139,29.6791,21380.2,1080.57,0.195922,670
0.0592286,2.30991,0,0,0,0,0.791139,14.1512,6221.81,659.499,0.283734,671
0.179145,-2.32888,0,0,0,0,0.791139,13.1654,5516.32,628.503,0.294165,672
0.161152,-1.98754,0,0,0,0,0.791139,28.9501,20512.1,1062.8,0.198373,673
0.151696,-1.76978,0,0,0,0,0.791139,41.3185,37110.8,1347.25,0.166049,674
0.14524,-1.59764,0,0,0,0,0.791139,52.0154,54468.7,1570.75,0.147993,675
0.140393,-1.45073,0,0,0,0,0.791139,61.5501,72106.5,1757.27,0.136048,676
0.136566,-1.32014,0,0,0,0,0.791139,70.1579,89685.4,1917.5,0.127429,677
0.133451,-1.20106,0,0,0,0,0.791139,77.971,106942,2057.34,0.120876,678
0.130866,-1.09055,0,0,0,0,0.791139,85.0717,123662,2180.43,0.115722,679
0.128693,-0.986648,0,0,0,0,0.791139,91.5156,139664,2289.19,0.111573,680
0.126853,-0.887974,0,0,0,0,0.791139,97.3419,154796,2385.35,0.108183,681
0.12529,-0.793502,0,0,0,0,0.791139,102.58,168925,2470.16,0.105385,682
0.123961,-0.702446,0,0,0,0,0.791139,107.25,181938,2544.58,0.103064,683
0.122836,-0.614178,0,0,0,0,0.791139,111.37,193736,2609.34,0.10114,684
0.121892,-0.528197,0,0,0,0,0.791139,114.953,204233,2665.01,0.0995515,685
0.121108,-0.444064,0,0,0,0,0.791139,118.008,213360,2712.02,0.0982543,686
0.120474,-0.361423,0,0,0,0,0.791139,120.544,221055,2750.73,0.0972156,687
0.119978,-0.27995,0,0,0,0,0.791139,122.565,227268,2781.4,0.0964104,688
0.119614,-0.199357,0,0,0,0,0.791139,124.078,231962,2804.23,0.095821,689
0.119375,-0.119375,0,0,0,0,0.791139,125.084,235107,2819.38,0.0954346,690
0.119254,-0.0397515,0,0,0,0,0.791139,125.587,236684,2826.93,0.0952434,691
0.119254,0.0397515,0,0,0,0,0.791139,125.587,236684,2826.93,0.0952434,692
0.119375,0.119375,0,0,0,0,0.791139,125.084,235107,2819.38,0.0954346,693
0.119614,0.199357,0,0,0,0,0.791139,124.078,231962,2804.23,0.095821,694
0.119978,0.27995,0,0,0,0,0.791139,122.565,227268,2781.4,0.0964104,695
0.120474,0.361423,0,0,0,0,0.791139,120.544,221055,2750.73,0.0972156,696
0.121108,0.444064,0,0,0,0,0.791139,118.008,213360,2712.02,0.0982543,697
0.121892,0.528197,0,0,0,0,0.791139,114.953,204233,2665.01,0.0995515,698
0.122836,0.614178,0,0,0,0,0.791139,111.37,193736,2609.34,0.10114,699
0.123961,0.702446,0,0,0,0,0.791139,107.25,181938,2544.58,0.103064,700
0.12529,0.793502,0,0,0,0,0.791139,102.58,168925,2470.16,0.105385,701
0.126853,0.887974,0,0,0,0,0.791139,97.3419,154796,2385.35,0.108183,702
0.128693,0.986648,0,0,0,0,0.791139,91.5156,139664,2289.19,0.111573,703
0.130866,1.09055,0,0,0,0,0.791139,85.0717,123662,2180.43,0.115722,704
0.133451,1.20106,0,0,0,0,0.791139,77.971,106942,2057.34,0.120876,705
0.136566,1.32014,0,0,0,0,0.791139,70.1579,89685.4,1917.5,0.127429,706
0.140393,1.45073,0,0,0,0,0.791139,61.5501,72106.5,1757.27,0.136048,707
0.14524,1.59764,0,0,0,0,0.791139,52.0154,54468.7,1570.75,0.147993,708
0.151696,1.76978,0,0,0,0,0.791139,41.3185,37110.8,1347.25,0.166049,709
0.161152,1.98754,0,0,0,0,0.791139,28.9501,20512.1,1062.8,0.198373,710
0.179145,2.32888,0,0,0,0,0.791139,13.1654,5516.32,628.503,0.294165,711
0.304097,-2.37196,0,0,0,0,0.791139,11.0853,4141.66,560.424,0.320578,712
0.270803,-2.00394,0,0,0,0,0.791139,27.4725,18797.1,1026.32,0.203638,713
0.2543,-1.7801,0,0,0,0,0.791139,40.0085,35170.7,1318.62,0.168745,714
0.243196,-1.6051,0,0,0,0,0.791139,50.7917,52349.7,1546.01,0.149765,715
0.234916,-1.45648,0,0,0,0,0.791139,60.3804,69837.3,1734.93,0.13736,716
0.228406,-1.32475,0,0,0,0,0.791139,69.0258,87286.2,1896.82,0.12847,717
0.223122,-1.20486,0,0,0,0,0.791139,76.8662,104429,2037.86,0.121742,718
0.218745,-1.09372,0,0,0,0,0.791139,83.9878,121047,2161.87,0.116466,719
0.215071,-0.989325,0,0,0,0,0.791139,90.4483,136960,2271.36,0.11223,720
0.211963,-0.890246,0,0,0,0,0.791139,96.2879,152013,2368.1,0.108773,721
0.209325,-0.795434,0,0,0,0,0.791139,101.536,166072,2453.38,0.105925,722
0.207083,-0.704084,0,0,0,0,0.791139,106.216,179023,2528.19,0.103565,723
0.205187,-0.615562,0,0,0,0,0.791139,110.343,190766,2593.27,0.10161,724
0.203596,-0.52935,0,0,0,0,0.791139,113.931,201217,2649.19,0.0999968,725
0.202277,-0.44501,0,0,0,0,0.791139,116.991,210305,2696.42,0.0986804,726
0.201212,-0.362181,0,0,0,0,0.791139,119.53,217967,2735.29,0.0976267,727
0.200378,-0.280529,0,0,0,0,0.791139,121.555,224155,2766.09,0.0968102,728
0.199762,-0.199762,0,0,0,0,0.791139,123.07,228830,2789.02,0.0962126,729
0.199357,-0.119614,0,0,0,0,0.791139,124.078,231962,2804.23,0.095821,730
0.199155,-0.0398309,0,0,0,0,0.791139,124.581,233533,2811.82,0.0956272,731
0.199155,0.0398309,0,0,0,0,0.791139,124.581,233533,2811.82,0.0956272,732
0.199357,0.119614,0,0,0,0,0.791139,124.078,231962,2804.23,0.095821,733
0.199762,0.199762,0,0,0,0,0.791139,123.07,228830,2789.02,0.0962126,734
0.200378,0.280529,0,0,0,0,0.791139,121.555,224155,2766.09,0.0968102,735
0.201212,0.362181,0,0,0,0,0.791139,119.53,217967,2735.29,0.0976267,736
0.202277,0.44501,0,0,0,0,0.791139,116.991,210305,2696.42,0.0986804,737
0.203596,0.52935,0,0,0,0,0.791139,113.931,201217,2649.19,0.0999968,738
0.205187,0.615562,0,0,0,0,0.791139,110.343,190766,2593.27,0.10161,739
0.207083,0.704084,0,0,0,0,0.791139,106.216,179023,2528.19,0.103565,740
0.209325,0.795434,0,0,0,0,0.791139,101.536,166072,2453.38,0.105925,741
0.211963,0.890246,0,0,0,0,0.791139,96.2879,152013,2368.1,0.108773,742
0.215071,0.989325,0,0,0,0,0.791139,90.4483,136960,2271.36,0.11223,743
0.218745,1.09372,0,0,0,0,0.791139,83.9878,121047,2161.87,0.116466,744
0.223122,1.20486,0,0,0,0,0.791139,76.8662,104429,2037.86,0.121742,745
0.228406,1.32475,0,0,0,0,0.791139,69.0258,87286.2,1896.82,0.12847,746
0.234916,1.45648,0,0,0,0,0.791139,60.3804,69837.3,1734.93,0.13736,747
0.243196,1.6051,0,0,0,0,0.791139,50.7917,52349.7,1546.01,0.149765,748
0.2543,1.7801,0,0,0,0,0.791139,40.0085,35170.7,1318.62,0.168745,749
0.270803,2.00394,0,0,0,0,0.791139,27.4725,18797.1,1026.32,0.203638,750
0.304097,2.37196,0,0,0,0,0.791139,11.0853,4141.66,560.424,0.320578,751
0.441104,-2.45758,0,0,0,0,0.791139,7.5512,2184.17,433.873,0.388418,752
0.384148,-2.0305,0,0,0,0,0.791139,25.2005,16278.3,968.927,0.21262,753
0.359264,-1.79632,0,0,0,0,0.791139,38.0181,32303,1274.51,0.173106,754
0.34293,-1.61667,0,0,0,0,0.791139,48.9406,49208.8,1508.22,0.152571,755
0.330889,-1.46537,0,0,0,0,0.791139,58.6148,66466.9,1700.94,0.139413,756
0.321482,-1.33185,0,0,0,0,0.791139,67.3189,83718.5,1865.42,0.130089,757
0.313879,-1.21068,0,0,0,0,0.791139,75.2022,100688,2008.35,0.123081,758
0.307601,-1.09857,0,0,0,0,0.791139,82.3565,117154,2133.78,0.117614,759
0.302344,-0.993415,0,0,0,0,0.791139,88.8425,132931,2244.39,0.113239,760
0.297904,-0.893713,0,0,0,0,0.791139,94.7024,147864,2342.03,0.10968,761
0.294139,-0.798378,0,0,0,0,0.791139,99.9673,161817,2428.05,0.106753,762
0.290944,-0.706579,0,0,0,0,0.791139,104.66,174675,2503.45,0.104332,763
0.288244,-0.617665,0,0,0,0,0.791139,108.799,186337,2569.02,0.102328,764
0.285978,-0.531103,0,0,0,0,0.791139,112.396,196719,2625.34,0.100677,765
0.284106,-0.446452,0,0,0,0,0.791139,115.463,205746,2672.88,0.0993313,766
0.282586,-0.363325,0,0,0,0,0.791139,118.008,213360,2712.02,0.0982543,767
0.281403,-0.281403,0,0,0,0,0.791139,120.037,219509,2743.02,0.0974204,768
0.280529,-0.200378,0,0,0,0,0.791139,121.555,224155,2766.09,0.0968102,769
0.27995,-0.119978,0,0,0,0,0.791139,122.565,227268,2781.4,0.0964104,770
0.279667,-0.0399524,0,0,0,0,0.791139,123.07,228830,2789.02,0.0962126,771
0.279667,0.0399524,0,0,0,0,0.791139,123.07,228830,2789.02,0.0962126,772
0.27995,0.119978,0,0,0,0,0.791139,122.565,227268,2781.4,0.0964104,773
0.280529,0.200378,0,0,0,0,0.791139,121.555,224155,2766.09,0.0968102,774
0.281403,0.281403,0,0,0,0,0.791139,120.037,219509,2743.02,0.0974204,775
0.282586,0.363325,0,0,0,0,0.791139,118.008,213360,2712.02,0.0982543,776
0.284106,0.446452,0,0,0,0,0.791139,115.463,205746,2672.88,0.0993313,777
0.285978,0.531103,0,0,0,0,0.791139,112.396,196719,2625.34,0.100677,778
0.288244,0.617665,0,0,0,0,0.791139,108.799,186337,2569.02,0.102328,779
0.290944,0.706579,0,0,0,0,0.791139,104.66,174675,2503.45,0.104332,780
0.294139,0.798378,0,0,0,0,0.791139,99.9673,161817,2428.05,0.106753,781
0.297904,0.893713,0,0,0,0,0.791139,94.7024,147864,2342.03,0.10968,782
0.302344,0.993415,0,0,0,0,0.791139,88.8425,132931,2244.39,0.113239,783
0.307601,1.09857,0,0,0,0,0.791139,82.3565,117154,2133.78,0.117614,784
0.313879,1.21068,0,0,0,0,0.791139,75.2022,100688,2008.35,0.123081,785
0.321482,1.33185,0,0,0,0,0.791139,67.3189,83718.5,1865.42,0.130089,786
0.330889,1.46537,0,0,0,0,0.791139,58.6148,66466.9,1700.94,0.139413,787
0.34293,1.61667,0,0,0,0,0.791139,48.9406,49208.8,1508.22,0.152571,788
0.359264,1.79632,0,0,0,0,0.791139,38.0181,32303,1274.51,0.173106,789
0.384148,2.0305,0,0,0,0,0.791139,25.2005,16278.3,968.927,0.21262,790
0.441104,2.45758,0,0,0,0,0.791139,7.5512,2184.17,433.873,0.388418,791
0.503613,-2.07041,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,792
0.467873,-1.81951,0,0,0,0,0.791139,35.3118,28562.3,1213.29,0.179617,793
0.445341,-1.63292,0,0,0,0,0.791139,46.4409,45091.5,1456.42,0.156624,794
0.42901,-1.4777,0,0,0,0,0.791139,56.2391,62038,1654.67,0.142327,795
0.416375,-1.34165,0,0,0,0,0.791139,65.0265,79021.4,1822.83,0.132362,796
0.406225,-1.21868,0,0,0,0,0.791139,72.9704,95757.3,1968.41,0.124949,797
0.39788,-1.10522,0,0,0,0,0.791139,80.1704,112017,2095.85,0.119207,798
0.390915,-0.999004,0,0,0,0,0.791139,86.6919,127612,2208.02,0.114635,799
0.385046,-0.89844,0,0,0,0,0.791139,92.5803,142383,2306.91,0.11093,800
0.380078,-0.802386,0,0,0,0,0.791139,97.8681,156193,2393.93,0.107891,801
0.375869,-0.709975,0,0,0,0,0.791139,102.58,168925,2470.16,0.105385,802
0.372316,-0.620527,0,0,0,0,0.791139,106.733,180478,2536.4,0.103314,803
0.369337,-0.533487,0,0,0,0,0.791139,110.343,190766,2593.27,0.10161,804
0.366875,-0.448403,0,0,0,0,0.791139,113.42,199715,2641.26,0.100222,805
0.364884,-0.364884,0,0,0,0,0.791139,115.973,207262,2680.75,0.0991128,806
0.363325,-0.282586,0,0,0,0,0.791139,118.008,213360,2712.02,0.0982543,807
0.362181,-0.201212,0,0,0,0,0.791139,119.53,217967,2735.29,0.0976267,808
0.361423,-0.120474,0,0,0,0,0.791139,120.544,221055,2750.73,0.0972156,809
0.361052,-0.0401169,0,0,0,0,0.791139,121.049,222603,2758.42,0.0970122,810
0.361052,0.0401169,0,0,0,0,0.791139,121.049,222603,2758.42,0.0970122,811
0.361423,0.120474,0,0,0,0,0.791139,120.544,221055,2750.73,0.0972156,812
0.362181,0.201212,0,0,0,0,0.791139,119.53,217967,2735.29,0.0976267,813
0.363325,0.282586,0,0,0,0,0.791139,118.008,213360,2712.02,0.0982543,814
0.364884,0.364884,0,0,0,0,0.791139,115.973,207262,2680.75,0.0991128,815
0.366875,0.448403,0,0,0,0,0.791139,113.42,199715,2641.26,0.100222,816
0.369337,0.533487,0,0,0,0,0.791139,110.343,190766,2593.27,0.10161,817
0.372316,0.620527,0,0,0,0,0.791139,106.733,180478,2536.4,0.103314,818
0.375869,0.709975,0,0,0,0,0.791139,102.58,168925,2470.16,0.105385,819
0.380078,0.802386,0,0,0,0,0.791139,97.8681,156193,2393.93,0.107891,820
0.385046,0.89844,0,0,0,0,0.791139,92.5803,142383,2306.91,0.11093,821
0.390915,0.999004,0,0,0,0,0.791139,86.6919,127612,2208.02,0.114635,822
0.39788,1.10522,0,0,0,0,0.791139,80.1704,112017,2095.85,0.119207,823
0.406225,1.21868,0,0,0,0,0.791139,72.9704,95757.3,1968.41,0.124949,824
0.416375,1.34165,0,0,0,0,0.791139,65.0265,79021.4,1822.83,0.132362,825
0.42901,1.4777,0,0,0,0,0.791139,56.2391,62038,1654.67,0.142327,826
0.445341,1.63292,0,0,0,0,0.791139,46.4409,45091.5,1456.42,0.156624,827
0.467873,1.81951,0,0,0,0,0.791139,35.3118,28562.3,1213.29,0.179617,828
0.503613,2.07041,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,829
0.633388,-2.13049,0,0,0,0,0.791139,17.8375,9151.35,769.558,0.25272,830
0.581903,-1.85151,0,0,0,0,0.791139,31.8302,24024.8,1132.17,0.189186,831
0.551564,-1.65469,0,0,0,0,0.791139,43.2604,40063.1,1389.14,0.162279,832
0.530128,-1.494,0,0,0,0,0.791139,53.2313,56607.3,1595.13,0.146293,833
0.513769,-1.35448,0,0,0,0,0.791139,62.1328,73247.9,1768.34,0.135409,834
0.500741,-1.22909,0,0,0,0,0.791139,70.1579,89685.4,1917.5,0.127429,835
0.49009,-1.11384,0,0,0,0,0.791139,77.4191,105683,2047.62,0.121306,836
0.481238,-1.00622,0,0,0,0,0.791139,83.9878,121047,2161.87,0.116466,837
0.473803,-0.904533,0,0,0,0,0.791139,89.9137,135614,2262.4,0.112563,838
0.467526,-0.807545,0,0,0,0,0.791139,95.2315,149243,2350.74,0.109375,839
0.462219,-0.714338,0,0,0,0,0.791139,99.9673,161817,2428.05,0.106753,840
0.457743,-0.624195,0,0,0,0,0.791139,104.141,173232,2495.16,0.104592,841
0.453997,-0.536542,0,0,0,0,0.791139,107.767,183401,2552.75,0.102817,842
0.450903,-0.450903,0,0,0,0,0.791139,110.857,192249,2601.32,0.101374,843
0.448403,-0.366875,0,0,0,0,0.791139,113.42,199715,2641.26,0.100222,844
0.446452,-0.284106,0,0,0,0,0.791139,115.463,205746,2672.88,0.0993313,845
0.44501,-0.202277,0,0,0,0,0.791139,116.991,210305,2696.42,0.0986804,846
0.444064,-0.121108,0,0,0,0,0.791139,118.008,213360,2712.02,0.0982543,847
0.443598,-0.0403271,0,0,0,0,0.791139,118.516,214892,2719.79,0.0980437,848
0.443598,0.0403271,0,0,0,0,0.791139,118.516,214892,2719.79,0.0980437,849
0.444064,0.121108,0,0,0,0,0.791139,118.008,213360,2712.02,0.0982543,850
0.44501,0.202277,0,0,0,0,0.791139,116.991,210305,2696.42,0.0986804,851
0.446452,0.284106,0,0,0,0,0.791139,115.463,205746,2672.88,0.0993313,852
0.448403,0.366875,0,0,0,0,0.791139,113.42,199715,2641.26,0.100222,853
0.450903,0.450903,0,0,0,0,0.791139,110.857,192249,2601.32,0.101374,854
0.453997,0.536542,0,0,0,0,0.791139,107.767,183401,2552.75,0.102817,855
0.457743,0.624195,0,0,0,0,0.791139,104.141,173232,2495.16,0.104592,856
0.462219,0.714338,0,0,0,0,0.791139,99.9673,161817,2428.05,0.106753,857
0.467526,0.807545,0,0,0,0,0.791139,95.2315,149243,2350.74,0.109375,858
0.473803,0.904533,0,0,0,0,0.791139,89.9137,135614,2262.4,0.112563,859
0.481238,1.00622,0,0,0,0,0.791139,83.9878,121047,2161.87,0.116466,860
0.49009,1.11384,0,0,0,0,0.791139,77.4191,105683,2047.62,0.121306,861
0.500741,1.22909,0,0,0,0,0.791139,70.1579,89685.4,1917.5,0.127429,862
0.513769,1.35448,0,0,0,0,0.791139,62.1328,73247.9,1768.34,0.135409,863
0.530128,1.494,0,0,0,0,0.791139,53.2313,56607.3,1595.13,0.146293,864
0.551564,1.65469,0,0,0,0,0.791139,43.2604,40063.1,1389.14,0.162279,865
0.581903,1.85151,0,0,0,0,0.791139,31.8302,24024.8,1132.17,0.189186,866
0.633388,2.13049,0,0,0,0,0.791139,17.8375,9151.35,769.558,0.25272,867
0.783148,-2.22896,0,0,0,0,0.791139,12.1456,4822.7,595.612,0.306266,868
0.704088,-1.89562,0,0,0,0,0.791139,27.4725,18797.1,1026.32,0.203638,869
0.663149,-1.68338,0,0,0,0,0.791139,39.3487,34209.3,1304.08,0.170154,870
0.635329,-1.51502,0,0,0,0,0.791139,49.5597,50250.7,1520.91,0.151615,871
0.614508,-1.37083,0,0,0,0,0.791139,58.6148,66466.9,1700.94,0.139413,872
0.59812,-1.24225,0,0,0,0,0.791139,66.7475,82537.7,1854.85,0.130644,873
0.584828,-1.12467,0,0,0,0,0.791139,74.0881,98214.3,1988.46,0.124003,874
0.573842,-1.01526,0,0,0,0,0.791139,80.7181,113295,2105.39,0.118802,875
0.564655,-0.912134,0,0,0,0,0.791139,86.6919,127612,2208.02,0.114635,876
0.556922,-0.813963,0,0,0,0,0.791139,92.0482,141022,2298.06,0.11125,877
0.550399,-0.719753,0,0,0,0,0.791139,96.8152,153403,2376.73,0.108477,878
0.544912,-0.628745,0,0,0,0,0.791139,101.014,164650,2444.96,0.106198,879
0.540325,-0.540325,0,0,0,0,0.791139,104.66,174675,2503.45,0.104332,880
0.536542,-0.453997,0,0,0,0,0.791139,107.767,183401,2552.75,0.102817,881
0.533487,-0.369337,0,0,0,0,0.791139,110.343,190766,2593.27,0.10161,882
0.531103,-0.285978,0,0,0,0,0.791139,112.396,196719,2625.34,0.100677,883
0.52935,-0.203596,0,0,0,0,0.791139,113.931,201217,2649.19,0.0999968,884
0.528197,-0.121892,0,0,0,0,0.791139,114.953,204233,2665.01,0.0995515,885
0.527625,-0.0405865,0,0,0,0,0.791139,115.463,205746,2672.88,0.0993313,886
0.527625,0.0405865,0,0,0,0,0.791139,115.463,205746,2672.88,0.0993313,887
0.528197,0.121892,0,0,0,0,0.791139,114.953,204233,2665.01,0.0995515,888
0.52935,0.203596,0,0,0,0,0.791139,113.931,201217,2649.19,0.0999968,889
0.531103,0.285978,0,0,0,0,0.791139,112.396,196719,2625.34,0.100677,890
0.533487,0.369337,0,0,0,0,0.791139,110.343,190766,2593.27,0.10161,891
0.536542,0.453997,0,0,0,0,0.791139,107.767,183401,2552.75,0.102817,892
0.540325,0.540325,0,0,0,0,0.791139,104.66,174675,2503.45,0.104332,893
0.544912,0.628745,0,0,0,0,0.791139,101.014,164650,2444.96,0.106198,894
0.550399,0.719753,0,0,0,0,0.791139,96.8152,153403,2376.73,0.108477,895
0.556922,0.813963,0,0,0,0,0.791139,92.0482,141022,2298.06,0.11125,896
0.564655,0.912134,0,0,0,0,0.791139,86.6919,127612,2208.02,0.114635,897
0.573842,1.01526,0,0,0,0,0.791139,80.7181,113295,2105.39,0.118802,898
0.584828,1.12467,0,0,0,0,0.791139,74.0881,98214.3,1988.46,0.124003,899
0.59812,1.24225,0,0,0,0,0.791139,66.7475,82537.7,1854.85,0.130644,900
0.614508,1.37083,0,0,0,0,0.791139,58.6148,66466.9,1700.94,0.139413,901
0.635329,1.51502,0,0,0,0,0.791139,49.5597,50250.7,1520.91,0.151615,902
0.663149,1.68338,0,0,0,0,0.791139,39.3487,34209.3,1304.08,0.170154,903
0.704088,1.89562,0,0,0,0,0.791139,27.4725,18797.1,1026.32,0.203638,904
0.783148,2.22896,0,0,0,0,0.791139,12.1456,4822.7,595.612,0.306266,905
1.00805,-2.48652,0,0,0,0,0.791139,2.71859,397.955,219.574,0.647345,906
0.839355,-1.9585,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,907
0.782407,-1.7213,0,0,0,0,0.791139,34.6249,27642.4,1197.51,0.18139,908
0.746099,-1.54194,0,0,0,0,0.791139,45.1766,43064.2,1429.86,0.1588,909
0.719688,-1.3914,0,0,0,0,0.791139,54.4397,58765.2,1619.18,0.14466,910
0.699238,-1.25863,0,0,0,0,0.791139,62.7143,74393.9,1779.35,0.13478,911
0.682828,-1.13805,0,0,0,0,0.791139,70.1579,89685.4,1917.5,0.127429,912
0.669365,-1.02636,0,0,0,0,0.791139,76.8662,104429,2037.86,0.121742,913
0.658167,-0.921434,0,0,0,0,0.791139,82.901,118448,2143.18,0.117227,914
0.648781,-0.821789,0,0,0,0,0.791139,88.3059,131596,2235.35,0.113583,915
0.640891,-0.726343,0,0,0,0,0.791139,93.1117,143748,2315.73,0.110613,916
0.634267,-0.634267,0,0,0,0,0.791139,97.3419,154796,2385.35,0.108183,917
0.628745,-0.544912,0,0,0,0,0.791139,101.014,164650,2444.96,0.106198,918
0.624195,-0.457743,0,0,0,0,0.791139,104.141,173232,2495.16,0.104592,919
0.620527,-0.372316,0,0,0,0,0.791139,106.733,180478,2536.4,0.103314,920
0.617665,-0.288244,0,0,0,0,0.791139,108.799,186337,2569.02,0.102328,921
0.615562,-0.205187,0,0,0,0,0.791139,110.343,190766,2593.27,0.10161,922
0.614178,-0.122836,0,0,0,0,0.791139,111.37,193736,2609.34,0.10114,923
0.613493,-0.0408995,0,0,0,0,0.791139,111.883,195226,2617.35,0.100908,924
0.613493,0.0408995,0,0,0,0,0.791139,111.883,195226,2617.35,0.100908,925
0.614178,0.122836,0,0,0,0,0.791139,111.37,193736,2609.34,0.10114,926
0.615562,0.205187,0,0,0,0,0.791139,110.343,190766,2593.27,0.10161,927
0.617665,0.288244,0,0,0,0,0.791139,108.799,186337,2569.02,0.102328,928
