pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,mass,dens,pres,ene,sml,id
-1.82812,1.45312,0.16,0,0,0,0,0,0,0.0619579,0.0925859,0.0189485,0.306988,3.03102e-314,2314
-1.82812,1.54688,-0.16,0,0,0,0,0,0,0.0619579,0.0782822,0.0143254,0.274494,3.03102e-314,2315
-1.82812,1.54688,-0.08,0,0,0,0,0,0,0.0619579,0.0782822,0.0143254,0.274494,3.03102e-314,2316
-1.82812,1.54688,0,0,0,0,0,0,0,0.0619579,0.0782822,0.0143254,0.274494,3.03102e-314,2317
-1.82812,1.54688,0.08,0,0,0,0,0,0,0.0619579,0.0782822,0.0143254,0.274494,3.03102e-314,2318
-1.82812,1.54688,0.16,0,0,0,0,0,0,0.0619579,0.0782822,0.0143254,0.274494,3.03102e-314,2319
-1.82812,1.64062,-0.16,0,0,0,0,0,0,0.0619579,0.0647447,0.0104394,0.241858,3.03102e-314,2320
-1.82812,1.64062,-0.08,0,0,0,0,0,0,0.0619579,0.0647447,0.0104394,0.241858,3.03102e-314,2321
-1.82812,1.64062,0,0,0,0,0,0,0,0.0619579,0.0647447,0.0104394,0.241858,3.03102e-314,2322
-1.82812,1.64062,0.08,0,0,0,0,0,0,0.0619579,0.0647447,0.0104394,0.241858,3.03102e-314,2323
-1.82812,1.64062,0.16,0,0,0,0,0,0,0.0619579,0.0647447,0.0104394,0.241858,3.03102e-314,2324
-1.82812,1.73438,-0.16,0,0,0,0,0,0,0.0619579,0.0521165,0.00727153,0.209287,3.03102e-314,2325
-1.82812,1.73438,-0.08,0,0,0,0,0,0,0.0619579,0.0521165,0.00727153,0.209287,3.03102e-314,2326
-1.82812,1.73438,0,0,0,0,0,0,0,0.0619579,0.0521165,0.00727153,0.209287,3.03102e-314,2327
-1.82812,1.73438,0.08,0,0,0,0,0,0,0.0619579,0.0521165,0.00727153,0.209287,3.03102e-314,2328
-1.82812,1.73438,0.16,0,0,0,0,0,0,0.0619579,0.0521165,0.00727153,0.209287,3.03102e-314,2329
-1.82812,1.82812,-0.16,0,0,0,0,0,0,0.0619579,0.040524,0.00478103,0.17697,3.03102e-314,2330
-1.82812,1.82812,-0.08,0,0,0,0,0,0,0.0619579,0.040524,0.00478103,0.17697,3.03102e-314,2331
-1.82812,1.82812,0,0,0,0,0,0,0,0.0619579,0.040524,0.00478103,0.17697,3.03102e-314,2332
-1.82812,1.82812,0.08,0,0,0,0,0,0,0.0619579,0.040524,0.00478103,0.17697,3.03102e-314,2333
-1.82812,1.82812,0.16,0,0,0,0,0,0,0.0619579,0.040524,0.00478103,0.17697,3.03102e-314,2334
-1.82812,1.92188,-0.16,0,0,0,0,0,0,0.0619579,0.0300795,0.00290928,0.145079,3.03102e-314,2335
-1.82812,1.92188,-0.08,0,0,0,0,0,0,0.0619579,0.0300795,0.00290928,0.145079,3.03102e-314,2336
-1.82812,1.92188,0,0,0,0,0,0,0,0.0619579,0.0300795,0.00290928,0.145079,3.03102e-314,2337
-1.82812,1.92188,0.08,0,0,0,0,0,0,0.0619579,0.0300795,0.00290928,0.145079,3.03102e-314,2338
-1.82812,1.92188,0.16,0,0,0,0,0,0,0.0619579,0.0300795,0.00290928,0.145079,3.03102e-314,2339
-1.82812,2.01562,-0.16,0,0,0,0,0,0,0.0619579,0.020887,0.00158414,0.113765,3.03102e-314,2340
-1.82812,2.01562,-0.08,0,0,0,0,0,0,0.0619579,0.020887,0.00158414,0.113765,3.03102e-314,2341
-1.82812,2.01562,0,0,0,0,0,0,0,0.0619579,0.020887,0.00158414,0.113765,3.03102e-314,2342
-1.82812,2.01562,0.08,0,0,0,0,0,0,0.0619579,0.020887,0.00158414,0.113765,3.03102e-314,2343
-1.82812,2.01562,0.16,0,0,0,0,0,0,0.0619579,0.020887,0.00158414,0.113765,3.03102e-314,2344
-1.82812,2.10938,-0.16,0,0,0,0,0,0,0.0619579,0.0130526,0.000723598,0.0831554,3.03102e-314,2345
-1.82812,2.10938,-0.08,0,0,0,0,0,0,0.0619579,0.0130526,0.000723598,0.0831554,3.03102e-314,2346
-1.82812,2.10938,0,0,0,0,0,0,0,0.0619579,0.0130526,0.000723598,0.0831554,3.03102e-314,2347
-1.82812,2.10938,0.08,0,0,0,0,0,0,0.0619579,0.0130526,0.000723598,0.0831554,3.03102e-314,2348
-1.82812,2.10938,0.16,0,0,0,0,0,0,0.0619579,0.0130526,0.000723598,0.0831554,3.03102e-314,2349
-1.82812,2.20312,-0.16,0,0,0,0,0,0,0.0619579,0.00670867,0.000238631,0.0533559,3.03102e-314,2350
-1.82812,2.20312,-0.08,0,0,0,0,0,0,0.0619579,0.00670867,0.000238631,0.0533559,3.03102e-314,2351
-1.82812,2.20312,0,0,0,0,0,0,0,0.0619579,0.00670867,0.000238631,0.0533559,3.03102e-314,2352
-1.82812,2.20312,0.08,0,0,0,0,0,0,0.0619579,0.00670867,0.000238631,0.0533559,3.03102e-314,2353
-1.82812,2.20312,0.16,0,0,0,0,0,0,0.0619579,0.00670867,0.000238631,0.0533559,3.03102e-314,2354
-1.82812,2.29688,-0.16,0,0,0,0,0,0,0.0619579,0.00208066,3.39106e-05,0.024447,3.03102e-314,2355
-1.82812,2.29688,-0.08,0,0,0,0,0,0,0.0619579,0.00208066,3.39106e-05,0.024447,3.03102e-314,2356
-1.82812,2.29688,0,0,0,0,0,0,0,0.0619579,0.00208066,3.39106e-05,0.024447,3.03102e-314,2357
-1.82812,2.29688,0.08,0,0,0,0,0,0,0.0619579,0.00208066,3.39106e-05,0.024447,3.03102e-314,2358
-1.82812,2.29688,0.16,0,0,0,0,0,0,0.0619579,0.00208066,3.39106e-05,0.024447,3.03102e-314,2359
-1.73438,-2.39062,-0.16,0,0,0,0,0,0,0.0619579,0.00126489,1.47941e-05,0.0175439,3.03102e-314,2360
-1.73438,-2.39062,-0.08,0,0,0,0,0,0,0.0619579,0.00126489,1.47941e-05,0.0175439,3.03102e-314,2361
-1.73438,-2.39062,0,0,0,0,0,0,0,0.0619579,0.00126489,1.47941e-05,0.0175439,3.03102e-314,2362
-1.73438,-2.39062,0.08,0,0,0,0,0,0,0.0619579,0.00126489,1.47941e-05,0.0175439,3.03102e-314,2363
-1.73438,-2.39062,0.16,0,0,0,0,0,0,0.0619579,0.00126489,1.47941e-05,0.0175439,3.03102e-314,2364
-1.73438,-2.29688,-0.16,0,0,0,0,0,0,0.0619579,0.00557404,0.000175233,0.0471561,3.03102e-314,2365
-1.73438,-2.29688,-0.08,0,0,0,0,0,0,0.0619579,0.00557404,0.000175233,0.0471561,3.03102e-314,2366
-1.73438,-2.29688,0,0,0,0,0,0,0,0.0619579,0.00557404,0.000175233,0.0471561,3.03102e-314,2367
-1.73438,-2.29688,0.08,0,0,0,0,0,0,0.0619579,0.00557404,0.000175233,0.0471561,3.03102e-314,2368
-1.73438,-2.29688,0.16,0,0,0,0,0,0,0.0619579,0.00557404,0.000175233,0.0471561,3.03102e-314,2369
-1.73438,-2.20312,-0.16,0,0,0,0,0,0,0.0619579,0.0118161,0.000612992,0.0778168,3.03102e-314,2370
-1.73438,-2.20312,-0.08,0,0,0,0,0,0,0.0619579,0.0118161,0.000612992,0.0778168,3.03102e-314,2371
-1.73438,-2.20312,0,0,0,0,0,0,0,0.0619579,0.0118161,0.000612992,0.0778168,3.03102e-314,2372
-1.73438,-2.20312,0.08,0,0,0,0,0,0,0.0619579,0.0118161,0.000612992,0.0778168,3.03102e-314,2373
-1.73438,-2.20312,0.16,0,0,0,0,0,0,0.0619579,0.0118161,0.000612992,0.0778168,3.03102e-314,2374
-1.73438,-2.10938,-0.16,0,0,0,0,0,0,0.0619579,0.0197134,0.00143859,0.109463,3.03102e-314,2375
-1.73438,-2.10938,-0.08,0,0,0,0,0,0,0.0619579,0.0197134,0.00143859,0.109463,3.03102e-314,2376
-1.73438,-2.10938,0,0,0,0,0,0,0,0.0619579,0.0197134,0.00143859,0.109463,3.03102e-314,2377
-1.73438,-2.10938,0.08,0,0,0,0,0,0,0.0619579,0.0197134,0.00143859,0.109463,3.03102e-314,2378
-1.73438,-2.10938,0.16,0,0,0,0,0,0,0.0619579,0.0197134,0.00143859,0.109463,3.03102e-314,2379
-1.73438,-2.01562,-0.16,0,0,0,0,0,0,0.0619579,0.0291282,0.00275755,0.142004,3.03102e-314,2380
-1.73438,-2.01562,-0.08,0,0,0,0,0,0,0.0619579,0.0291282,0.00275755,0.142004,3.03102e-314,2381
-1.73438,-2.01562,0,0,0,0,0,0,0,0.0619579,0.0291282,0.00275755,0.142004,3.03102e-314,2382
-1.73438,-2.01562,0.08,0,0,0,0,0,0,0.0619579,0.0291282,0.00275755,0.142004,3.03102e-314,2383
-1.73438,-2.01562,0.16,0,0,0,0,0,0,0.0619579,0.0291282,0.00275755,0.142004,3.03102e-314,2384
-1.73438,-1.92188,-0.16,0,0,0,0,0,0,0.0619579,0.0399603,0.0046707,0.175325,3.03102e-314,2385
-1.73438,-1.92188,-0.08,0,0,0,0,0,0,0.0619579,0.0399603,0.0046707,0.175325,3.03102e-314,2386
-1.73438,-1.92188,0,0,0,0,0,0,0,0.0619579,0.0399603,0.0046707,0.175325,3.03102e-314,2387
-1.73438,-1.92188,0.08,0,0,0,0,0,0,0.0619579,0.0399603,0.0046707,0.175325,3.03102e-314,2388
-1.73438,-1.92188,0.16,0,0,0,0,0,0,0.0619579,0.0399603,0.0046707,0.175325,3.03102e-314,2389
-1.73438,-1.82812,-0.16,0,0,0,0,0,0,0.0619579,0.0521165,0.00727153,0.209287,3.03102e-314,2390
-1.73438,-1.82812,-0.08,0,0,0,0,0,0,0.0619579,0.0521165,0.00727153,0.209287,3.03102e-314,2391
-1.73438,-1.82812,0,0,0,0,0,0,0,0.0619579,0.0521165,0.00727153,0.209287,3.03102e-314,2392
-1.73438,-1.82812,0.08,0,0,0,0,0,0,0.0619579,0.0521165,0.00727153,0.209287,3.03102e-314,2393
-1.73438,-1.82812,0.16,0,0,0,0,0,0,0.0619579,0.0521165,0.00727153,0.209287,3.03102e-314,2394
-1.73438,-1.73438,-0.16,0,0,0,0,0,0,0.0619579,0.0654963,0.0106421,0.243726,3.03102e-314,2395
-1.73438,-1.73438,-0.08,0,0,0,0,0,0,0.0619579,0.0654963,0.0106421,0.243726,3.03102e-314,2396
-1.73438,-1.73438,0,0,0,0,0,0,0,0.0619579,0.0654963,0.0106421,0.243726,3.03102e-314,2397
-1.73438,-1.73438,0.08,0,0,0,0,0,0,0.0619579,0.0654963,0.0106421,0.243726,3.03102e-314,2398
-1.73438,-1.73438,0.16,0,0,0,0,0,0,0.0619579,0.0654963,0.0106421,0.243726,3.03102e-314,2399
-1.73438,-1.64062,-0.16,0,0,0,0,0,0,0.0619579,0.0799845,0.0148483,0.278459,3.03102e-314,2400
-1.73438,-1.64062,-0.08,0,0,0,0,0,0,0.0619579,0.0799845,0.0148483,0.278459,3.03102e-314,2401
-1.73438,-1.64062,0,0,0,0,0,0,0,0.0619579,0.0799845,0.0148483,0.278459,3.03102e-314,2402
-1.73438,-1.64062,0.08,0,0,0,0,0,0,0.0619579,0.0799845,0.0148483,0.278459,3.03102e-314,2403
-1.73438,-1.64062,0.16,0,0,0,0,0,0,0.0619579,0.0799845,0.0148483,0.278459,3.03102e-314,2404
-1.73438,-1.54688,-0.16,0,0,0,0,0,0,0.0619579,0.0954476,0.0199346,0.313281,3.03102e-314,2405
-1.73438,-1.54688,-0.08,0,0,0,0,0,0,0.0619579,0.0954476,0.0199346,0.313281,3.03102e-314,2406
-1.73438,-1.54688,0,0,0,0,0,0,0,0.0619579,0.0954476,0.0199346,0.313281,3.03102e-314,2407
-1.73438,-1.54688,0.08,0,0,0,0,0,0,0.0619579,0.0954476,0.0199346,0.313281,3.03102e-314,2408
-1.73438,-1.54688,0.16,0,0,0,0,0,0,0.0619579,0.0954476,0.0199346,0.313281,3.03102e-314,2409
-1.73438,-1.45312,-0.16,0,0,0,0,0,0,0.0619579,0.111731,0.0259193,0.347969,3.03102e-314,2410
-1.73438,-1.45312,-0.08,0,0,0,0,0,0,0.0619579,0.111731,0.0259193,0.347969,3.03102e-314,2411
-1.73438,-1.45312,0,0,0,0,0,0,0,0.0619579,0.111731,0.0259193,0.347969,3.03102e-314,2412
-1.73438,-1.45312,0.08,0,0,0,0,0,0,0.0619579,0.111731,0.0259193,0.347969,3.03102e-314,2413
-1.73438,-1.45312,0.16,0,0,0,0,0,0,0.0619579,0.111731,0.0259193,0.347969,3.03102e-314,2414
-1.73438,-1.35938,-0.16,0,0,0,0,0,0,0.0619579,0.128659,0.0327896,0.382283,3.03102e-314,2415
-1.73438,-1.35938,-0.08,0,0,0,0,0,0,0.0619579,0.128659,0.0327896,0.382283,3.03102e-314,2416
-1.73438,-1.35938,0,0,0,0,0,0,0,0.0619579,0.128659,0.0327896,0.382283,3.03102e-314,2417
-1.73438,-1.35938,0.08,0,0,0,0,0,0,0.0619579,0.128659,0.0327896,0.382283,3.03102e-314,2418
-1.73438,-1.35938,0.16,0,0,0,0,0,0,0.0619579,0.128659,0.0327896,0.382283,3.03102e-314,2419
-1.73438,-1.26562,-0.16,0,0,0,0,0,0,0.0619579,0.146036,0.0404979,0.415972,3.03102e-314,2420
-1.73438,-1.26562,-0.08,0,0,0,0,0,0,0.0619579,0.146036,0.0404979,0.415972,3.03102e-314,2421
-1.73438,-1.26562,0,0,0,0,0,0,0,0.0619579,0.146036,0.0404979,0.415972,3.03102e-314,2422
-1.73438,-1.26562,0.08,0,0,0,0,0,0,0.0619579,0.146036,0.0404979,0.415972,3.03102e-314,2423
-1.73438,-1.26562,0.16,0,0,0,0,0,0,0.0619579,0.146036,0.0404979,0.415972,3.03102e-314,2424
-1.73438,-1.17188,-0.16,0,0,0,0,0,0,0.0619579,0.163645,0.0489595,0.448772,3.03102e-314,2425
-1.73438,-1.17188,-0.08,0,0,0,0,0,0,0.0619579,0.163645,0.0489595,0.448772,3.03102e-314,2426
-1.73438,-1.17188,0,0,0,0,0,0,0,0.0619579,0.163645,0.0489595,0.448772,3.03102e-314,2427
-1.73438,-1.17188,0.08,0,0,0,0,0,0,0.0619579,0.163645,0.0489595,0.448772,3.03102e-314,2428
-1.73438,-1.17188,0.16,0,0,0,0,0,0,0.0619579,0.163645,0.0489595,0.448772,3.03102e-314,2429
-1.73438,-1.07812,-0.16,0,0,0,0,0,0,0.0619579,0.181254,0.0580516,0.480415,3.03102e-314,2430
-1.73438,-1.07812,-0.08,0,0,0,0,0,0,0.0619579,0.181254,0.0580516,0.480415,3.03102e-314,2431
-1.73438,-1.07812,0,0,0,0,0,0,0,0.0619579,0.181254,0.0580516,0.480415,3.03102e-314,2432
-1.73438,-1.07812,0.08,0,0,0,0,0,0,0.0619579,0.181254,0.0580516,0.480415,3.03102e-314,2433
-1.73438,-1.07812,0.16,0,0,0,0,0,0,0.0619579,0.181254,0.0580516,0.480415,3.03102e-314,2434
-1.73438,-0.984375,-0.16,0,0,0,0,0,0,0.0619579,0.198619,0.0676139,0.510629,3.03102e-314,2435
-1.73438,-0.984375,-0.08,0,0,0,0,0,0,0.0619579,0.198619,0.0676139,0.510629,3.03102e-314,2436
-1.73438,-0.984375,0,0,0,0,0,0,0,0.0619579,0.198619,0.0676139,0.510629,3.03102e-314,2437
-1.73438,-0.984375,0.08,0,0,0,0,0,0,0.0619579,0.198619,0.0676139,0.510629,3.03102e-314,2438
-1.73438,-0.984375,0.16,0,0,0,0,0,0,0.0619579,0.198619,0.0676139,0.510629,3.03102e-314,2439
-1.73438,-0.890625,-0.16,0,0,0,0,0,0,0.0619579,0.215486,0.0774521,0.539144,3.03102e-314,2440
-1.73438,-0.890625,-0.08,0,0,0,0,0,0,0.0619579,0.215486,0.0774521,0.539144,3.03102e-314,2441
-1.73438,-0.890625,0,0,0,0,0,0,0,0.0619579,0.215486,0.0774521,0.539144,3.03102e-314,2442
-1.73438,-0.890625,0.08,0,0,0,0,0,0,0.0619579,0.215486,0.0774521,0.539144,3.03102e-314,2443
-1.73438,-0.890625,0.16,0,0,0,0,0,0,0.0619579,0.215486,0.0774521,0.539144,3.03102e-314,2444
-1.73438,-0.796875,-0.16,0,0,0,0,0,0,0.0619579,0.231598,0.0873425,0.565694,3.03102e-314,2445
-1.73438,-0.796875,-0.08,0,0,0,0,0,0,0.0619579,0.231598,0.0873425,0.565694,3.03102e-314,2446
-1.73438,-0.796875,0,0,0,0,0,0,0,0.0619579,0.231598,0.0873425,0.565694,3.03102e-314,2447
-1.73438,-0.796875,0.08,0,0,0,0,0,0,0.0619579,0.231598,0.0873425,0.565694,3.03102e-314,2448
-1.73438,-0.796875,0.16,0,0,0,0,0,0,0.0619579,0.231598,0.0873425,0.565694,3.03102e-314,2449
-1.73438,-0.703125,-0.16,0,0,0,0,0,0,0.0619579,0.2467,0.0970397,0.590026,3.03102e-314,2450
-1.73438,-0.703125,-0.08,0,0,0,0,0,0,0.0619579,0.2467,0.0970397,0.590026,3.03102e-314,2451
-1.73438,-0.703125,0,0,0,0,0,0,0,0.0619579,0.2467,0.0970397,0.590026,3.03102e-314,2452
-1.73438,-0.703125,0.08,0,0,0,0,0,0,0.0619579,0.2467,0.0970397,0.590026,3.03102e-314,2453
-1.73438,-0.703125,0.16,0,0,0,0,0,0,0.0619579,0.2467,0.0970397,0.590026,3.03102e-314,2454
-1.73438,-0.609375,-0.16,0,0,0,0,0,0,0.0619579,0.260545,0.106285,0.611899,3.03102e-314,2455
-1.73438,-0.609375,-0.08,0,0,0,0,0,0,0.0619579,0.260545,0.106285,0.611899,3.03102e-314,2456
-1.73438,-0.609375,0,0,0,0,0,0,0,0.0619579,0.260545,0.106285,0.611899,3.03102e-314,2457
-1.73438,-0.609375,0.08,0,0,0,0,0,0,0.0619579,0.260545,0.106285,0.611899,3.03102e-314,2458
-1.73438,-0.609375,0.16,0,0,0,0,0,0,0.0619579,0.260545,0.106285,0.611899,3.03102e-314,2459
-1.73438,-0.515625,-0.16,0,0,0,0,0,0,0.0619579,0.2729,0.114817,0.631094,3.03102e-314,2460
-1.73438,-0.515625,-0.08,0,0,0,0,0,0,0.0619579,0.2729,0.114817,0.631094,3.03102e-314,2461
-1.73438,-0.515625,0,0,0,0,0,0,0,0.0619579,0.2729,0.114817,0.631094,3.03102e-314,2462
-1.73438,-0.515625,0.08,0,0,0,0,0,0,0.0619579,0.2729,0.114817,0.631094,3.03102e-314,2463
-1.73438,-0.515625,0.16,0,0,0,0,0,0,0.0619579,0.2729,0.114817,0.631094,3.03102e-314,2464
-1.73438,-0.421875,-0.16,0,0,0,0,0,0,0.0619579,0.283552,0.122383,0.647411,3.03102e-314,2465
-1.73438,-0.421875,-0.08,0,0,0,0,0,0,0.0619579,0.283552,0.122383,0.647411,3.03102e-314,2466
-1.73438,-0.421875,0,0,0,0,0,0,0,0.0619579,0.283552,0.122383,0.647411,3.03102e-314,2467
-1.73438,-0.421875,0.08,0,0,0,0,0,0,0.0619579,0.283552,0.122383,0.647411,3.03102e-314,2468
-1.73438,-0.421875,0.16,0,0,0,0,0,0,0.0619579,0.283552,0.122383,0.647411,3.03102e-314,2469
-1.73438,-0.328125,-0.16,0,0,0,0,0,0,0.0619579,0.292314,0.12875,0.660679,3.03102e-314,2470
-1.73438,-0.328125,-0.08,0,0,0,0,0,0,0.0619579,0.292314,0.12875,0.660679,3.03102e-314,2471
-1.73438,-0.328125,0,0,0,0,0,0,0,0.0619579,0.292314,0.12875,0.660679,3.03102e-314,2472
-1.73438,-0.328125,0.08,0,0,0,0,0,0,0.0619579,0.292314,0.12875,0.660679,3.03102e-314,2473
-1.73438,-0.328125,0.16,0,0,0,0,0,0,0.0619579,0.292314,0.12875,0.660679,3.03102e-314,2474
-1.73438,-0.234375,-0.16,0,0,0,0,0,0,0.0619579,0.299028,0.133717,0.670758,3.03102e-314,2475
-1.73438,-0.234375,-0.08,0,0,0,0,0,0,0.0619579,0.299028,0.133717,0.670758,3.03102e-314,2476
-1.73438,-0.234375,0,0,0,0,0,0,0,0.0619579,0.299028,0.133717,0.670758,3.03102e-314,2477
-1.73438,-0.234375,0.08,0,0,0,0,0,0,0.0619579,0.299028,0.133717,0.670758,3.03102e-314,2478
-1.73438,-0.234375,0.16,0,0,0,0,0,0,0.0619579,0.299028,0.133717,0.670758,3.03102e-314,2479
-1.73438,-0.140625,-0.16,0,0,0,0,0,0,0.0619579,0.303574,0.137122,0.677539,3.03102e-314,2480
-1.73438,-0.140625,-0.08,0,0,0,0,0,0,0.0619579,0.303574,0.137122,0.677539,3.03102e-314,2481
-1.73438,-0.140625,0,0,0,0,0,0,0,0.0619579,0.303574,0.137122,0.677539,3.03102e-314,2482
-1.73438,-0.140625,0.08,0,0,0,0,0,0,0.0619579,0.303574,0.137122,0.677539,3.03102e-314,2483
-1.73438,-0.140625,0.16,0,0,0,0,0,0,0.0619579,0.303574,0.137122,0.677539,3.03102e-314,2484
-1.73438,-0.046875,-0.16,0,0,0,0,0,0,0.0619579,0.305868,0.138853,0.680948,3.03102e-314,2485
-1.73438,-0.046875,-0.08,0,0,0,0,0,0,0.0619579,0.305868,0.138853,0.680948,3.03102e-314,2486
-1.73438,-0.046875,0,0,0,0,0,0,0,0.0619579,0.305868,0.138853,0.680948,3.03102e-314,2487
-1.73438,-0.046875,0.08,0,0,0,0,0,0,0.0619579,0.305868,0.138853,0.680948,3.03102e-314,2488
-1.73438,-0.046875,0.16,0,0,0,0,0,0,0.0619579,0.305868,0.138853,0.680948,3.03102e-314,2489
-1.73438,0.046875,-0.16,0,0,0,0,0,0,0.0619579,0.305868,0.138853,0.680948,3.03102e-314,2490
-1.73438,0.046875,-0.08,0,0,0,0,0,0,0.0619579,0.305868,0.138853,0.680948,3.03102e-314,2491
-1.73438,0.046875,0,0,0,0,0,0,0,0.0619579,0.305868,0.138853,0.680948,3.03102e-314,2492
-1.73438,0.046875,0.08,0,0,0,0,0,0,0.0619579,0.305868,0.138853,0.680948,3.03102e-314,2493
-1.73438,0.046875,0.16,0,0,0,0,0,0,0.0619579,0.305868,0.138853,0.680948,3.03102e-314,2494
-1.73438,0.140625,-0.16,0,0,0,0,0,0,0.0619579,0.303574,0.137122,0.677539,3.03102e-314,2495
-1.73438,0.140625,-0.08,0,0,0,0,0,0,0.0619579,0.303574,0.137122,0.677539,3.03102e-314,2496
-1.73438,0.140625,0,0,0,0,0,0,0,0.0619579,0.303574,0.137122,0.677539,3.03102e-314,2497
-1.73438,0.140625,0.08,0,0,0,0,0,0,0.0619579,0.303574,0.137122,0.677539,3.03102e-314,2498
-1.73438,0.140625,0.16,0,0,0,0,0,0,0.0619579,0.303574,0.137122,0.677539,3.03102e-314,2499
-1.73438,0.234375,-0.16,0,0,0,0,0,0,0.0619579,0.299028,0.133717,0.670758,3.03102e-314,2500
-1.73438,0.234375,-0.08,0,0,0,0,0,0,0.0619579,0.299028,0.133717,0.670758,3.03102e-314,2501
-1.73438,0.234375,0,0,0,0,0,0,0,0.0619579,0.299028,0.133717,0.670758,3.03102e-314,2502
-1.73438,0.234375,0.08,0,0,0,0,0,0,0.0619579,0.299028,0.133717,0.670758,3.03102e-314,2503
-1.73438,0.234375,0.16,0,0,0,0,0,0,0.0619579,0.299028,0.133717,0.670758,3.03102e-314,2504
-1.73438,0.328125,-0.16,0,0,0,0,0,0,0.0619579,0.292314,0.12875,0.660679,3.03102e-314,2505
-1.73438,0.328125,-0.08,0,0,0,0,0,0,0.0619579,0.292314,0.12875,0.660679,3.03102e-314,2506
-1.73438,0.328125,0,0,0,0,0,0,0,0.0619579,0.292314,0.12875,0.660679,3.03102e-314,2507
-1.73438,0.328125,0.08,0,0,0,0,0,0,0.0619579,0.292314,0.12875,0.660679,3.03102e-314,2508
-1.73438,0.328125,0.16,0,0,0,0,0,0,0.0619579,0.292314,0.12875,0.660679,3.03102e-314,2509
-1.73438,0.421875,-0.16,0,0,0,0,0,0,0.0619579,0.283552,0.122383,0.647411,3.03102e-314,2510
-1.73438,0.421875,-0.08,0,0,0,0,0,0,0.0619579,0.283552,0.122383,0.647411,3.03102e-314,2511
-1.73438,0.421875,0,0,0,0,0,0,0,0.0619579,0.283552,0.122383,0.647411,3.03102e-314,2512
-1.73438,0.421875,0.08,0,0,0,0,0,0,0.0619579,0.283552,0.122383,0.647411,3.03102e-314,2513
-1.73438,0.421875,0.16,0,0,0,0,0,0,0.0619579,0.283552,0.122383,0.647411,3.03102e-314,2514
-1.73438,0.515625,-0.16,0,0,0,0,0,0,0.0619579,0.2729,0.114817,0.631094,3.03102e-314,2515
-1.73438,0.515625,-0.08,0,0,0,0,0,0,0.0619579,0.2729,0.114817,0.631094,3.03102e-314,2516
-1.73438,0.515625,0,0,0,0,0,0,0,0.0619579,0.2729,0.114817,0.631094,3.03102e-314,2517
-1.73438,0.515625,0.08,0,0,0,0,0,0,0.0619579,0.2729,0.114817,0.631094,3.03102e-314,2518
-1.73438,0.515625,0.16,0,0,0,0,0,0,0.0619579,0.2729,0.114817,0.631094,3.03102e-314,2519
-1.73438,0.609375,-0.16,0,0,0,0,0,0,0.0619579,0.260545,0.106285,0.611899,3.03102e-314,2520
-1.73438,0.609375,-0.08,0,0,0,0,0,0,0.0619579,0.260545,0.106285,0.611899,3.03102e-314,2521
-1.73438,0.609375,0,0,0,0,0,0,0,0.0619579,0.260545,0.106285,0.611899,3.03102e-314,2522
-1.73438,0.609375,0.08,0,0,0,0,0,0,0.0619579,0.260545,0.106285,0.611899,3.03102e-314,2523
-1.73438,0.609375,0.16,0,0,0,0,0,0,0.0619579,0.260545,0.106285,0.611899,3.03102e-314,2524
-1.73438,0.703125,-0.16,0,0,0,0,0,0,0.0619579,0.2467,0.0970397,0.590026,3.03102e-314,2525
-1.73438,0.703125,-0.08,0,0,0,0,0,0,0.0619579,0.2467,0.0970397,0.590026,3.03102e-314,2526
-1.73438,0.703125,0,0,0,0,0,0,0,0.0619579,0.2467,0.0970397,0.590026,3.03102e-314,2527
-1.73438,0.703125,0.08,0,0,0,0,0,0,0.0619579,0.2467,0.0970397,0.590026,3.03102e-314,2528
-1.73438,0.703125,0.16,0,0,0,0,0,0,0.0619579,0.2467,0.0970397,0.590026,3.03102e-314,2529
-1.73438,0.796875,-0.16,0,0,0,0,0,0,0.0619579,0.231598,0.0873425,0.565694,3.03102e-314,2530
-1.73438,0.796875,-0.08,0,0,0,0,0,0,0.0619579,0.231598,0.0873425,0.565694,3.03102e-314,2531
-1.73438,0.796875,0,0,0,0,0,0,0,0.0619579,0.231598,0.0873425,0.565694,3.03102e-314,2532
-1.73438,0.796875,0.08,0,0,0,0,0,0,0.0619579,0.231598,0.0873425,0.565694,3.03102e-314,2533
-1.73438,0.796875,0.16,0,0,0,0,0,0,0.0619579,0.231598,0.0873425,0.565694,3.03102e-314,2534
-1.73438,0.890625,-0.16,0,0,0,0,0,0,0.0619579,0.215486,0.0774521,0.539144,3.03102e-314,2535
-1.73438,0.890625,-0.08,0,0,0,0,0,0,0.0619579,0.215486,0.0774521,0.539144,3.03102e-314,2536
-1.73438,0.890625,0,0,0,0,0,0,0,0.0619579,0.215486,0.0774521,0.539144,3.03102e-314,2537
-1.73438,0.890625,0.08,0,0,0,0,0,0,0.0619579,0.215486,0.0774521,0.539144,3.03102e-314,2538
-1.73438,0.890625,0.16,0,0,0,0,0,0,0.0619579,0.215486,0.0774521,0.539144,3.03102e-314,2539
-1.73438,0.984375,-0.16,0,0,0,0,0,0,0.0619579,0.198619,0.0676139,0.510629,3.03102e-314,2540
-1.73438,0.984375,-0.08,0,0,0,0,0,0,0.0619579,0.198619,0.0676139,0.510629,3.03102e-314,2541
-1.73438,0.984375,0,0,0,0,0,0,0,0.0619579,0.198619,0.0676139,0.510629,3.03102e-314,2542
