time [s],pos_x [m],pos_y [m],pos_z [m],vel_x [m/s],vel_y [m/s],vel_z [m/s],acc_x [m/s^2],acc_y [m/s^2],acc_z [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh,shockSensor
2.82065,41.6212,11.6176,0,-49.8837,26.9018,0,-107.421,25.3654,0,0.00372096,0.525686,0.342408,11.3159,2.57772,5747,2541,2,4.1041e-314,0.699784
2.82065,42.2935,14.596,0,-52.2161,18.2315,0,-109.674,10.3086,0,0.00372096,0.52561,0.342325,5.16739,2.57791,5748,2341,2,4.1041e-314,0.704025
2.82065,44.8117,13.8008,0,-49.1505,18.3376,0,-98.5757,10.5506,0,0.00372096,0.525533,0.342242,2.962,2.57809,5749,2408,2,4.1041e-314,0.729335
2.82065,46.0459,11.2349,0,-46.2262,23.2966,0,-91.0764,18.7931,0,0.00372096,0.525457,0.342159,2.79847,2.57828,5750,2556,2,4.1041e-314,0.812196
2.82065,41.0012,14.7125,0,-53.6773,18.9373,0,-115.907,11.679,0,0.00372096,0.52538,0.342076,4.90076,2.57847,5751,2460,2,4.1041e-314,0.723718
2.82065,42.4025,14.5872,0,-52.0877,18.1848,0,-109.257,10.1936,0,0.00372096,0.525304,0.341993,4.96657,2.57866,5752,2324,2,4.1041e-314,0.702949
2.82065,45.6289,11.0298,0,-46.3311,24.0919,0,-92.2201,20.1508,0,0.00372096,0.525227,0.34191,2.7328,2.57885,5753,2506,2,4.1041e-314,0.782901
2.82065,44.9134,10.9213,0,-46.697,25.024,0,-94.1008,21.7617,0,0.00372096,0.525151,0.341827,2.89865,2.57903,5754,2494,2,4.1041e-314,0.748002
2.82065,37.8697,14.2698,0,-56.9257,23.4116,0,-132.746,19.7593,0,0.00372096,0.525074,0.341744,3.98738,2.57922,5755,2472,2,4.1041e-314,0.859384
2.82065,37.8984,13.9154,0,-56.46,24.5414,0,-131.793,21.6024,0,0.00372096,0.524998,0.341661,4.06156,2.57941,5756,2495,2,4.1041e-314,0.85436
2.82065,42.6911,14.4796,0,-51.7155,18.1773,0,-107.756,10.0465,0,0.00372096,0.524921,0.341578,5.63377,2.5796,5757,2403,2,4.1041e-314,0.706268
2.82065,45.8756,13.163,0,-47.8062,19.1177,0,-94.1193,12.0124,0,0.00372096,0.524845,0.341496,2.8514,2.57978,5758,2478,2,4.1041e-314,0.777755
2.82065,38.7977,12.9619,0,-54.2194,26.4111,0,-124.382,24.4274,0,0.00372096,0.524768,0.341413,4.65445,2.57997,5759,2465,2,4.1041e-314,0.767162
2.82065,45.5474,13.3749,0,-48.2376,18.8333,0,-95.4768,11.31,0,0.00372096,0.524692,0.34133,2.95434,2.58016,5760,2482,2,4.1041e-314,0.762803
2.82065,37.919,14.2213,0,-56.8012,23.5059,0,-132.41,19.8669,0,0.00372096,0.524616,0.341247,4.07544,2.58035,5761,2508,2,4.1041e-314,0.86022
2.82065,46.6499,11.6299,0,-46.0646,21.9872,0,-89.8275,16.7297,0,0.00372096,0.524539,0.341164,2.63355,2.58054,5762,2472,2,4.1041e-314,0.840182
2.82065,46.7145,11.7481,0,-46.0999,21.6957,0,-89.5781,16.178,0,0.00372096,0.524463,0.341081,2.6082,2.58072,5763,2462,2,4.1041e-314,0.839361
2.82065,42.0141,14.5989,0,-52.515,18.393,0,-111.089,10.577,0,0.00372096,0.524386,0.340998,5.80324,2.58091,5764,2417,2,4.1041e-314,0.710232
2.82065,40.0487,12.2972,0,-52.0765,26.8623,0,-115.938,25.3128,0,0.00372096,0.52431,0.340915,5.66101,2.5811,5765,2561,2,4.1041e-314,0.720945
2.82065,37.8706,14.0199,0,-56.6186,24.2358,0,-132.267,21.095,0,0.00372096,0.524233,0.340832,4.01714,2.58129,5766,2500,2,4.1041e-314,0.858983
2.82065,45.9503,11.1442,0,-46.1998,23.5691,0,-91.223,19.2475,0,0.00372096,0.524157,0.340749,2.72636,2.58148,5767,2530,2,4.1041e-314,0.801761
2.82065,41.1219,14.6955,0,-53.532,18.8729,0,-115.419,11.4654,0,0.00372096,0.52408,0.340667,5.05,2.58167,5768,2460,2,4.1041e-314,0.722167
2.82065,46.6514,12.2845,0,-46.5426,20.603,0,-90.5588,14.1907,0,0.00372096,0.524004,0.340584,2.62909,2.58185,5769,2487,2,4.1041e-314,0.829254
2.82065,44.2498,14.0162,0,-49.8182,18.1858,0,-101.043,10.4016,0,0.00372096,0.523927,0.340501,3.23331,2.58204,5770,2424,2,4.1041e-314,0.717659
2.82065,39.1192,14.7546,0,-55.8389,20.6368,0,-126.103,14.7424,0,0.00372096,0.523851,0.340418,4.34585,2.58223,5771,2485,2,4.1041e-314,0.777784
2.82065,39.8957,14.8118,0,-54.961,19.7416,0,-121.663,13.0211,0,0.00372096,0.523774,0.340335,4.1509,2.58242,5772,2436,2,4.1041e-314,0.744503
2.82065,44.3725,10.9539,0,-47.1087,25.5197,0,-95.8767,22.7272,0,0.00372096,0.523698,0.340253,3.20136,2.58261,5773,2522,2,4.1041e-314,0.73279
2.82065,41.4456,11.6781,0,-50.101,26.9345,0,-108.193,25.5169,0,0.00372096,0.523621,0.34017,10.6034,2.5828,5774,2546,2,4.1041e-314,0.699183
2.82065,40.4163,14.7826,0,-54.3582,19.3143,0,-118.965,12.3658,0,0.00372096,0.523545,0.340087,4.36468,2.58298,5775,2440,2,4.1041e-314,0.732141
2.82065,37.8243,14.1575,0,-56.8527,23.8273,0,-132.844,20.3783,0,0.00372096,0.523469,0.340004,3.92759,2.58317,5776,2475,2,4.1041e-314,0.860451
2.82065,45.635,13.3352,0,-48.1315,18.8742,0,-95.0773,11.3835,0,0.00372096,0.523392,0.339922,2.90171,2.58336,5777,2471,2,4.1041e-314,0.764354
2.82065,46.1998,11.3076,0,-46.1729,23.0105,0,-90.7355,18.4356,0,0.00372096,0.523316,0.339839,2.77638,2.58355,5778,2555,2,4.1041e-314,0.820241
2.82065,46.5604,11.5805,0,-46.1051,22.1575,0,-90.0257,16.8889,0,0.00372096,0.523239,0.339756,2.70699,2.58374,5779,2510,2,4.1041e-314,0.838039
2.82065,46.6737,11.9926,0,-46.3214,21.2136,0,-90.1702,15.3072,0,0.00372096,0.523163,0.339673,2.6934,2.58393,5780,2520,2,4.1041e-314,0.838134
2.82065,45.8757,11.0745,0,-46.1911,23.7673,0,-91.4297,19.51,0,0.00372096,0.523086,0.339591,2.65688,2.58412,5781,2500,2,4.1041e-314,0.792167
2.82065,43.8895,14.1222,0,-50.2545,18.1557,0,-102.534,10.1766,0,0.00372096,0.52301,0.339508,3.70545,2.58431,5782,2450,2,4.1041e-314,0.713258
2.82065,46.3473,12.758,0,-47.1361,19.7458,0,-92.0079,13.0418,0,0.00372096,0.522933,0.339425,2.70888,2.5845,5783,2484,2,4.1041e-314,0.805345
2.82065,39.0512,12.8632,0,-53.7882,26.4374,0,-122.489,24.6789,0,0.00372096,0.522857,0.339343,5.07552,2.58468,5784,2545,2,4.1041e-314,0.76128
2.82065,46.398,11.4093,0,-46.0904,22.639,0,-90.2817,17.8165,0,0.00372096,0.522781,0.33926,2.71508,2.58487,5785,2524,2,4.1041e-314,0.829404
2.82065,43.7699,14.1412,0,-50.3908,18.1743,0,-103.118,10.1692,0,0.00372096,0.522704,0.339177,4.03283,2.58506,5786,2474,2,4.1041e-314,0.71444
2.82065,46.6725,12.3483,0,-46.5631,20.4516,0,-90.5252,14.0615,0,0.00372096,0.522628,0.339094,2.56416,2.58525,5787,2453,2,4.1041e-314,0.824127
2.82065,44.6052,10.9571,0,-46.9518,25.2768,0,-95.0714,22.3129,0,0.00372096,0.522551,0.339012,3.13034,2.58544,5788,2552,2,4.1041e-314,0.74142
2.82065,45.9721,13.1227,0,-47.6921,19.1561,0,-93.7092,12.0512,0,0.00372096,0.522475,0.338929,2.78282,2.58563,5789,2455,2,4.1041e-314,0.779669
2.82065,38.2037,14.4799,0,-56.7306,22.3562,0,-131.239,17.7668,0,0.00372096,0.522398,0.338847,4.40784,2.58582,5790,2526,2,4.1041e-314,0.844058
2.82065,41.3765,11.7251,0,-50.2042,26.9101,0,-108.456,25.5665,0,0.00372096,0.522322,0.338764,11.0969,2.58601,5791,2580,2,4.1041e-314,0.701453
2.82065,42.1227,14.6203,0,-52.4114,18.2995,0,-110.466,10.4623,0,0.00372096,0.522245,0.338681,5.23533,2.5862,5792,2374,2,4.1041e-314,0.705574
2.82065,45.7579,13.2237,0,-47.956,19.042,0,-94.6937,11.8543,0,0.00372096,0.522169,0.338599,2.94128,2.58639,5793,2510,2,4.1041e-314,0.774076
2.82065,43.8532,11.0374,0,-47.5616,25.9005,0,-97.971,23.2183,0,0.00372096,0.522093,0.338516,3.72394,2.58657,5794,2585,2,4.1041e-314,0.721543
2.82065,40.1687,12.2281,0,-51.8806,26.9088,0,-115.146,25.4146,0,0.00372096,0.522016,0.338433,5.7468,2.58676,5795,2557,2,4.1041e-314,0.714971
2.82065,46.7188,12.1062,0,-46.3561,20.9488,0,-90.1523,14.9404,0,0.00372096,0.52194,0.338351,2.60544,2.58695,5796,2479,2,4.1041e-314,0.833652
2.82065,39.2517,14.7462,0,-55.6598,20.5218,0,-125.297,14.5771,0,0.00372096,0.521863,0.338268,4.42508,2.58714,5797,2508,2,4.1041e-314,0.774104
2.82065,46.1583,12.9763,0,-47.4412,19.373,0,-92.9956,12.2662,0,0.00372096,0.521787,0.338186,2.73446,2.58733,5798,2455,2,4.1041e-314,0.790304
2.82065,42.9692,11.2386,0,-48.4065,26.4074,0,-101.511,24.4001,0,0.00372096,0.521711,0.338103,5.99351,2.58752,5799,2618,2,4.1041e-314,0.709438
2.82065,38.1892,13.5077,0,-55.5873,25.5163,0,-129.177,23.014,0,0.00372096,0.521634,0.338021,4.4936,2.58771,5800,2513,2,4.1041e-314,0.823321
2.82065,42.809,14.4397,0,-51.5635,18.1745,0,-107.179,10.0342,0,0.00372096,0.521558,0.337938,5.76857,2.5879,5801,2438,2,4.1041e-314,0.706948
2.82065,44.1263,10.9738,0,-47.2955,25.7361,0,-96.6371,23.1893,0,0.00372096,0.521481,0.337856,3.36303,2.58809,5802,2529,2,4.1041e-314,0.726444
2.82065,43.1,14.3656,0,-51.2169,18.1378,0,-106.009,10.2287,0,0.00372096,0.521405,0.337773,5.18295,2.58828,5803,2439,2,4.1041e-314,0.708418
2.82065,41.4424,14.7036,0,-53.2014,18.6158,0,-113.902,11.1541,0,0.00372096,0.521328,0.337691,4.87977,2.58847,5804,2405,2,4.1041e-314,0.71247
2.82065,45.7497,13.3072,0,-47.9951,18.886,0,-94.6395,11.3618,0,0.00372096,0.521252,0.337608,2.77317,2.58866,5805,2435,2,4.1041e-314,0.765595
2.82065,38.2526,14.611,0,-56.8134,21.9349,0,-131.109,17.1214,0,0.00372096,0.521176,0.337526,4.25878,2.58885,5806,2450,2,4.1041e-314,0.828312
2.82065,38.1229,14.4716,0,-56.8247,22.4835,0,-131.654,18.0725,0,0.00372096,0.521099,0.337443,4.29019,2.58904,5807,2509,2,4.1041e-314,0.846653
2.82065,37.9281,13.6481,0,-56.1091,25.3679,0,-131.196,22.9128,0,0.00372096,0.521023,0.337361,4.11225,2.58923,5808,2421,2,4.1041e-314,0.832592
2.82065,42.1851,11.4307,0,-49.2249,26.7583,0,-104.568,25.2077,0,0.00372096,0.520946,0.337278,10.2709,2.58942,5809,2575,2,4.1041e-314,0.700863
2.82065,46.2882,11.3587,0,-46.143,22.834,0,-90.497,18.1778,0,0.00372096,0.52087,0.337196,2.76569,2.58961,5810,2555,2,4.1041e-314,0.825014
2.82065,44.7339,13.85,0,-49.2515,18.2789,0,-98.8901,10.4228,0,0.00372096,0.520794,0.337113,2.95325,2.5898,5811,2407,2,4.1041e-314,0.7249
2.82065,46.3012,12.8895,0,-47.2491,19.4825,0,-92.2961,12.7837,0,0.00372096,0.520717,0.337031,2.64208,2.58999,5812,2427,2,4.1041e-314,0.795606
2.82065,46.5639,12.4867,0,-46.7588,20.2174,0,-91.161,13.8385,0,0.00372096,0.520641,0.336949,2.6292,2.59018,5813,2488,2,4.1041e-314,0.819624
2.82065,44.4907,13.912,0,-49.5357,18.2602,0,-99.8123,10.5528,0,0.00372096,0.520564,0.336866,3.21481,2.59037,5814,2447,2,4.1041e-314,0.721848
2.82065,40.7514,11.9323,0,-51.0016,27.017,0,-111.975,25.6537,0,0.00372096,0.520488,0.336784,6.72097,2.59056,5815,2521,2,4.1041e-314,0.702513
2.82065,42.7555,11.2914,0,-48.6271,26.5089,0,-102.262,24.6547,0,0.00372096,0.520412,0.336701,7.08582,2.59075,5816,2620,2,4.1041e-314,0.70651
2.82065,44.2417,10.9385,0,-47.1764,25.6748,0,-96.3082,23.0182,0,0.00372096,0.520335,0.336619,3.18902,2.59094,5817,2508,2,4.1041e-314,0.726005
2.82065,41.9413,14.6381,0,-52.6209,18.379,0,-111.336,10.6581,0,0.00372096,0.520259,0.336537,5.35737,2.59113,5818,2393,2,4.1041e-314,0.707549
2.82065,40.0656,14.8207,0,-54.7825,19.5576,0,-120.757,12.8754,0,0.00372096,0.520182,0.336454,4.14843,2.59132,5819,2429,2,4.1041e-314,0.737725
2.82065,37.834,13.9835,0,-56.6252,24.4002,0,-132.459,21.4017,0,0.00372096,0.520106,0.336372,3.967,2.59151,5820,2487,2,4.1041e-314,0.8562
2.82065,46.1353,13.0223,0,-47.4855,19.2892,0,-93.1741,12.2155,0,0.00372096,0.52003,0.33629,2.70414,2.5917,5821,2443,2,4.1041e-314,0.785817
2.82065,39.6613,12.4748,0,-52.6891,26.7964,0,-118.386,25.2421,0,0.00372096,0.519953,0.336207,5.15716,2.59189,5822,2546,2,4.1041e-314,0.728326
2.82065,46.7558,12.0592,0,-46.2908,21.0205,0,-89.8489,15.073,0,0.00372096,0.519877,0.336125,2.56917,2.59208,5823,2470,2,4.1041e-314,0.834234
2.82065,38.9224,14.6944,0,-56.026,20.9848,0,-127.074,15.393,0,0.00372096,0.5198,0.336043,4.55355,2.59227,5824,2538,2,4.1041e-314,0.792468
2.82065,43.5136,11.0502,0,-47.8208,26.1957,0,-99.1948,23.8241,0,0.00372096,0.519724,0.33596,3.84259,2.59246,5825,2520,2,4.1041e-314,0.711279
2.82065,37.9391,13.8001,0,-56.2633,24.8753,0,-131.449,22.0591,0,0.00372096,0.519648,0.335878,4.14938,2.59265,5826,2501,2,4.1041e-314,0.846409
2.82065,44.9151,13.7603,0,-49.0296,18.3671,0,-98.3178,10.5826,0,0.00372096,0.519571,0.335796,2.94601,2.59284,5827,2425,2,4.1041e-314,0.730343
2.82065,39.0754,12.8149,0,-53.718,26.5269,0,-122.294,24.7794,0,0.00372096,0.519495,0.335714,4.92657,2.59303,5828,2530,2,4.1041e-314,0.75448
2.82065,40.283,14.8041,0,-54.5246,19.3948,0,-119.645,12.3708,0,0.00372096,0.519419,0.335631,4.24481,2.59322,5829,2437,2,4.1041e-314,0.733743
2.82065,46.396,12.6879,0,-47.0476,19.8723,0,-91.7481,13.1967,0,0.00372096,0.519342,0.335549,2.70853,2.59342,5830,2502,2,4.1041e-314,0.809417
2.82065,40.3887,12.1299,0,-51.5573,26.9242,0,-113.976,25.6191,0,0.00372096,0.519266,0.335467,6.19383,2.59361,5831,2583,2,4.1041e-314,0.712483
2.82065,45.7643,11.0265,0,-46.2306,23.963,0,-91.8436,19.889,0,0.00372096,0.519189,0.335385,2.6469,2.5938,5832,2498,2,4.1041e-314,0.785649
2.82065,39.1445,14.7993,0,-55.852,20.5041,0,-125.911,14.4204,0,0.00372096,0.519113,0.335302,4.17387,2.59399,5833,2443,2,4.1041e-314,0.77103
2.82065,38.4795,14.6262,0,-56.5271,21.6385,0,-129.753,16.5291,0,0.00372096,0.519037,0.33522,4.46497,2.59418,5834,2517,2,4.1041e-314,0.819577
2.82065,46.1533,11.2341,0,-46.1411,23.1931,0,-90.8909,18.5829,0,0.00372096,0.51896,0.335138,2.70882,2.59437,5835,2542,2,4.1041e-314,0.813027
2.82065,44.7949,10.9376,0,-46.7942,25.1188,0,-94.5716,22.0719,0,0.00372096,0.518884,0.335056,3.00949,2.59456,5836,2536,2,4.1041e-314,0.746377
2.82065,42.2757,11.3853,0,-49.1066,26.755,0,-104.129,25.1257,0,0.00372096,0.518808,0.334974,9.13005,2.59475,5837,2553,2,4.1041e-314,0.69969
2.82065,41.8488,14.65,0,-52.7296,18.4175,0,-111.897,10.7523,0,0.00372096,0.518731,0.334891,5.35037,2.59494,5838,2398,2,4.1041e-314,0.70862
2.82065,46.3969,11.3437,0,-46.0368,22.768,0,-90.1728,18.0559,0,0.00372096,0.518655,0.334809,2.64247,2.59513,5839,2502,2,4.1041e-314,0.825115
2.82065,44.3033,13.9579,0,-49.7404,18.2559,0,-100.726,10.4563,0,0.00372096,0.518579,0.334727,3.45026,2.59532,5840,2497,2,4.1041e-314,0.721328
2.82065,40.0482,12.2514,0,-52.047,26.9456,0,-115.922,25.4562,0,0.00372096,0.518502,0.334645,5.26345,2.59552,5841,2528,2,4.1041e-314,0.715369
2.82065,46.4468,12.5972,0,-46.9425,20.0392,0,-91.5487,13.4541,0,0.00372096,0.518426,0.334563,2.71714,2.59571,5842,2521,2,4.1041e-314,0.815032
2.82065,40.5712,12.0331,0,-51.2816,26.966,0,-112.784,25.5875,0,0.00372096,0.518349,0.334481,6.47707,2.5959,5843,2564,2,4.1041e-314,0.707408
2.82065,40.8929,14.7361,0,-53.8095,18.985,0,-116.418,11.7374,0,0.00372096,0.518273,0.334399,4.76786,2.59609,5844,2464,2,4.1041e-314,0.724061
2.82065,37.7817,14.2631,0,-57.0353,23.5443,0,-133.473,19.9759,0,0.00372096,0.518197,0.334316,3.85248,2.59628,5845,2453,2,4.1041e-314,0.859178
2.82065,39.0284,14.836,0,-56.036,20.5425,0,-126.729,14.5551,0,0.00372096,0.51812,0.334234,3.9861,2.59647,5846,2385,2,4.1041e-314,0.768938
2.82065,44.0078,14.1221,0,-50.1253,18.1106,0,-102.084,10.0259,0,0.00372096,0.518044,0.334152,3.35157,2.59666,5847,2412,2,4.1041e-314,0.709404
2.82065,39.893,12.3306,0,-52.2889,26.9134,0,-116.976,25.3499,0,0.00372096,0.517968,0.33407,5.18388,2.59685,5848,2519,2,4.1041e-314,0.719152
2.82065,46.0667,11.1825,0,-46.1614,23.3759,0,-91.034,18.8989,0,0.00372096,0.517891,0.333988,2.70148,2.59705,5849,2540,2,4.1041e-314,0.806816
2.82065,46.6543,11.8076,0,-46.2006,21.6198,0,-89.9289,15.9243,0,0.00372096,0.517815,0.333906,2.70778,2.59724,5850,2534,2,4.1041e-314,0.840466
2.82065,43.3296,14.3031,0,-50.9327,18.1274,0,-105.023,10.2522,0,0.00372096,0.517739,0.333824,4.66579,2.59743,5851,2458,2,4.1041e-314,0.707731
2.82065,42.4304,11.3251,0,-48.9322,26.7176,0,-103.544,25.0684,0,0.00372096,0.517662,0.333742,7.71608,2.59762,5852,2545,2,4.1041e-314,0.699228
2.82065,40.9462,11.8882,0,-50.7679,26.9506,0,-110.681,25.5248,0,0.00372096,0.517586,0.33366,8.35174,2.59781,5853,2582,2,4.1041e-314,0.70317
2.82065,39.2494,14.8035,0,-55.7224,20.3904,0,-125.372,14.3777,0,0.00372096,0.51751,0.333578,4.17329,2.598,5854,2452,2,4.1041e-314,0.765923
2.82065,46.6157,12.5084,0,-46.7189,20.1373,0,-90.9397,13.5863,0,0.00372096,0.517433,0.333496,2.54379,2.59819,5855,2459,2,4.1041e-314,0.815832
2.82065,41.7712,11.5561,0,-49.704,26.8791,0,-106.559,25.2806,0,0.00372096,0.517357,0.333414,11.5112,2.59839,5856,2567,2,4.1041e-314,0.697938
2.82065,46.7599,11.6367,0,-45.9741,21.8836,0,-89.2905,16.5378,0,0.00372096,0.517281,0.333332,2.50961,2.59858,5857,2432,2,4.1041e-314,0.83608
2.82065,40.2451,12.171,0,-51.7534,26.9564,0,-114.57,25.5595,0,0.00372096,0.517204,0.33325,5.68106,2.59877,5858,2549,2,4.1041e-314,0.711533
2.82065,37.842,14.4193,0,-57.1422,22.9715,0,-133.285,19.0088,0,0.00372096,0.517128,0.333168,3.92041,2.59896,5859,2433,2,4.1041e-314,0.851404
2.82065,38.2075,13.4623,0,-55.5151,25.6366,0,-128.838,23.2755,0,0.00372096,0.517052,0.333086,4.50732,2.59915,5860,2516,2,4.1041e-314,0.817615
2.82065,43.2183,14.3376,0,-51.0728,18.1244,0,-105.349,10.1944,0,0.00372096,0.516975,0.333004,4.91945,2.59935,5861,2453,2,4.1041e-314,0.70652
2.82065,43.4156,11.0813,0,-47.9251,26.2393,0,-99.7681,23.974,0,0.00372096,0.516899,0.332922,4.10294,2.59954,5862,2552,2,4.1041e-314,0.711306
2.82065,43.2886,11.1302,0,-48.0676,26.2825,0,-99.8925,24.1568,0,0.00372096,0.516823,0.33284,4.55679,2.59973,5863,2585,2,4.1041e-314,0.711101
2.82065,44.4444,13.949,0,-49.5985,18.2153,0,-100.013,10.4281,0,0.00372096,0.516746,0.332758,3.17531,2.59992,5864,2434,2,4.1041e-314,0.71939
2.82065,46.0367,11.1345,0,-46.1362,23.4976,0,-90.8486,19.0152,0,0.00372096,0.51667,0.332676,2.64978,2.60011,5865,2523,2,4.1041e-314,0.802125
2.82065,41.2388,14.6993,0,-53.4135,18.7698,0,-114.765,11.361,0,0.00372096,0.516594,0.332594,5.11298,2.6003,5866,2469,2,4.1041e-314,0.717336
2.82065,46.7518,12.0167,0,-46.2638,21.1103,0,-89.8043,15.1495,0,0.00372096,0.516517,0.332513,2.58375,2.6005,5867,2491,2,4.1041e-314,0.834766
2.82065,38.6494,14.6437,0,-56.3157,21.4094,0,-128.548,16.1853,0,0.00372096,0.516441,0.332431,4.56618,2.60069,5868,2551,2,4.1041e-314,0.809448
2.82065,43.8182,14.1893,0,-50.3572,18.0847,0,-102.874,10.1088,0,0.00372096,0.516365,0.332349,3.5328,2.60088,5869,2409,2,4.1041e-314,0.706902
2.82065,38.9828,14.7911,0,-56.048,20.6929,0,-126.83,14.9647,0,0.00372096,0.516288,0.332267,4.17573,2.60107,5870,2446,2,4.1041e-314,0.777501
2.82065,37.8393,14.3877,0,-57.1105,23.0735,0,-133.194,19.2176,0,0.00372096,0.516212,0.332185,3.9259,2.60127,5871,2451,2,4.1041e-314,0.853626
2.82065,46.1414,13.0666,0,-47.4973,19.1991,0,-93.1218,12.0488,0,0.00372096,0.516136,0.332103,2.63117,2.60146,5872,2417,2,4.1041e-314,0.782045
2.82065,38.8479,12.9018,0,-54.0994,26.5112,0,-123.961,24.8809,0,0.00372096,0.516059,0.332021,4.59548,2.60165,5873,2476,2,4.1041e-314,0.759494
2.82065,39.3966,12.6428,0,-53.154,26.657,0,-119.989,24.8974,0,0.00372096,0.515983,0.331939,5.23035,2.60184,5874,2576,2,4.1041e-314,0.741519
2.82065,43.0997,11.1903,0,-48.2695,26.3608,0,-100.864,24.2745,0,0.00372096,0.515907,0.331858,5.30616,2.60203,5875,2615,2,4.1041e-314,0.709114
2.82065,46.5128,12.6119,0,-46.8842,19.9668,0,-91.5268,13.3115,0,0.00372096,0.51583,0.331776,2.61329,2.60223,5876,2485,2,4.1041e-314,0.811297
2.82065,38.3907,13.291,0,-55.0874,25.9339,0,-127.468,23.9013,0,0.00372096,0.515754,0.331694,4.61775,2.60242,5877,2518,2,4.1041e-314,0.799512
2.82065,46.3959,12.857,0,-47.1383,19.5078,0,-92.0357,12.7312,0,0.00372096,0.515678,0.331612,2.54608,2.60261,5878,2407,2,4.1041e-314,0.794652
2.82065,41.9553,11.5081,0,-49.4953,26.8143,0,-105.737,25.1508,0,0.00372096,0.515601,0.33153,11.9621,2.60281,5879,2600,2,4.1041e-314,0.699503
2.82065,46.2934,12.9371,0,-47.2785,19.3901,0,-92.397,12.3594,0,0.00372096,0.515525,0.331449,2.59591,2.603,5880,2413,2,4.1041e-314,0.790286
2.82065,46.4826,11.3472,0,-45.9647,22.689,0,-89.9619,17.9236,0,0.00372096,0.515449,0.331367,2.56699,2.60319,5881,2483,2,4.1041e-314,0.826162
2.82065,42.0749,11.4797,0,-49.361,26.7694,0,-105.101,25.1011,0,0.00372096,0.515372,0.331285,11.9747,2.60338,5882,2617,2,4.1041e-314,0.701256
2.82065,37.9574,13.7392,0,-56.1674,25.0535,0,-131.149,22.4423,0,0.00372096,0.515296,0.331203,4.18879,2.60358,5883,2508,2,4.1041e-314,0.842113
2.82065,37.8214,14.3501,0,-57.0911,23.2116,0,-133.246,19.4147,0,0.00372096,0.51522,0.331122,3.90895,2.60377,5884,2461,2,4.1041e-314,0.854624
2.82065,44.9084,13.8212,0,-49.056,18.2695,0,-98.2918,10.4958,0,0.00372096,0.515144,0.33104,2.76024,2.60396,5885,2371,2,4.1041e-314,0.724247
2.82065,40.576,14.768,0,-54.1718,19.1994,0,-118.105,12.0968,0,0.00372096,0.515067,0.330958,4.54995,2.60416,5886,2470,2,4.1041e-314,0.728872
2.82065,45.9951,11.0409,0,-46.0642,23.7125,0,-90.8618,19.3336,0,0.00372096,0.514991,0.330877,2.52802,2.60435,5887,2460,2,4.1041e-314,0.793232
2.82065,46.305,11.3079,0,-46.0843,22.9152,0,-90.3452,18.2174,0,0.00372096,0.514915,0.330795,2.6847,2.60454,5888,2540,2,4.1041e-314,0.820204
2.82065,46.6958,12.2289,0,-46.4607,20.6996,0,-90.3604,14.3208,0,0.00372096,0.514838,0.330713,2.59298,2.60473,5889,2504,2,4.1041e-314,0.829441
2.82065,39.2678,12.6831,0,-53.3591,26.6631,0,-120.971,24.9141,0,0.00372096,0.514762,0.330632,4.9253,2.60493,5890,2541,2,4.1041e-314,0.742291
2.82065,42.5244,11.3244,0,-48.8504,26.6458,0,-103.137,25.0125,0,0.00372096,0.514686,0.33055,7.97859,2.60512,5891,2597,2,4.1041e-314,0.702335
2.82065,39.771,12.3927,0,-52.4873,26.8808,0,-117.54,25.2809,0,0.00372096,0.51461,0.330468,5.10686,2.60531,5892,2536,2,4.1041e-314,0.722064
2.82065,45.8567,13.2128,0,-47.8464,19.0242,0,-94.2072,11.7904,0,0.00372096,0.514533,0.330387,2.80769,2.60551,5893,2489,2,4.1041e-314,0.77229
2.82065,42.5673,14.5405,0,-51.8871,18.1543,0,-108.311,10.1235,0,0.00372096,0.514457,0.330305,5.40255,2.6057,5894,2384,2,4.1041e-314,0.702581
2.82065,41.773,14.7091,0,-52.8494,18.3815,0,-112.351,10.7351,0,0.00372096,0.514381,0.330223,4.66937,2.60589,5895,2348,2,4.1041e-314,0.704544
2.82065,45.273,10.8869,0,-46.4293,24.7062,0,-92.9575,21.1115,0,0.00372096,0.514304,0.330142,2.65515,2.60609,5896,2466,2,4.1041e-314,0.756807
2.82065,37.7277,14.1404,0,-56.9597,24.0065,0,-133.593,20.6415,0,0.00372096,0.514228,0.33006,3.78685,2.60628,5897,2454,2,4.1041e-314,0.857769
2.82065,37.7911,13.9583,0,-56.656,24.5283,0,-132.775,21.6062,0,0.00372096,0.514152,0.329978,3.90521,2.60647,5898,2472,2,4.1041e-314,0.852636
2.82065,46.7007,11.5673,0,-45.9704,22.0686,0,-89.3852,16.8425,0,0.00372096,0.514076,0.329897,2.53912,2.60666,5899,2457,2,4.1041e-314,0.835672
2.82065,40.4417,12.0772,0,-51.4587,26.982,0,-113.584,25.6162,0,0.00372096,0.513999,0.329815,6.05323,2.60686,5900,2559,2,4.1041e-314,0.706982
2.82065,46.2421,11.2514,0,-46.0852,23.0797,0,-90.4536,18.459,0,0.00372096,0.513923,0.329734,2.66326,2.60705,5901,2538,2,4.1041e-314,0.815787
