time [s],pos_x [m],pos_y [m],pos_z [m],vel_x [m/s],vel_y [m/s],vel_z [m/s],acc_x [m/s^2],acc_y [m/s^2],acc_z [m/s^2],mass [kg],dens [kg/m^3],pres [Pa],ene [J/kg],sml [m],id,neighbor,alpha,gradh
0,-0.0229163,-2.80223,0,0,0,0,0,0,0,0.00310059,0.440189,0.254721,0.867995,4.81221e+233,5349,83886081,3.01293e-314,2.1026e-297
0,0.643282,2.7279,0,0,0,0,0,0,0,0.00310059,0.440092,0.254628,0.867868,4.81221e+233,5350,83886081,3.01293e-314,2.1026e-297
0,1.88233,-2.0771,0,0,0,0,0,0,0,0.00310059,0.439995,0.254535,0.867741,4.81221e+233,5351,83886081,3.01293e-314,2.1026e-297
0,2.69631,-0.767884,0,0,0,0,0,0,0,0.00310059,0.439899,0.254441,0.867614,4.81221e+233,5352,83886081,3.01293e-314,2.1026e-297
0,0.233772,2.79416,0,0,0,0,0,0,0,0.00310059,0.439802,0.254348,0.867487,4.81221e+233,5353,83886081,3.01293e-314,2.1026e-297
0,2.07553,-1.88584,0,0,0,0,0,0,0,0.00310059,0.439706,0.254255,0.86736,4.81221e+233,5354,83886081,3.01293e-314,2.1026e-297
0,2.29995,1.60521,0,0,0,0,0,0,0,0.00310059,0.439609,0.254162,0.867233,4.81221e+233,5355,83886081,3.01293e-314,2.1026e-297
0,2.63504,0.961914,0,0,0,0,0,0,0,0.00310059,0.439512,0.254069,0.867106,4.81221e+233,5356,83886081,3.01293e-314,2.1026e-297
0,1.93046,2.03575,0,0,0,0,0,0,0,0.00310059,0.439416,0.253976,0.866978,4.81221e+233,5357,83886081,3.01293e-314,2.1026e-297
0,2.62328,0.995799,0,0,0,0,0,0,0,0.00310059,0.439319,0.253883,0.866851,4.81221e+233,5358,83886081,3.01293e-314,2.1026e-297
0,1.57757,-2.32094,0,0,0,0,0,0,0,0.00310059,0.439222,0.25379,0.866724,4.81221e+233,5359,83886081,3.01293e-314,2.1026e-297
0,2.61575,1.01763,0,0,0,0,0,0,0,0.00310059,0.439126,0.253697,0.866597,4.81221e+233,5360,83886081,3.01293e-314,2.1026e-297
0,-0.380927,2.78116,0,0,0,0,0,0,0,0.00310059,0.439029,0.253604,0.86647,4.81221e+233,5361,83886081,3.01293e-314,2.1026e-297
0,2.23176,1.70337,0,0,0,0,0,0,0,0.00310059,0.438933,0.253511,0.866343,4.81221e+233,5362,83886081,3.01293e-314,2.1026e-297
0,-0.790534,2.69435,0,0,0,0,0,0,0,0.00310059,0.438836,0.253418,0.866216,4.81221e+233,5363,83886081,3.01293e-314,2.1026e-297
0,2.36585,1.5131,0,0,0,0,0,0,0,0.00310059,0.43874,0.253325,0.866089,4.81221e+233,5364,83886081,3.01293e-314,2.1026e-297
0,-1.38389,-2.44414,0,0,0,0,0,0,0,0.00310059,0.438643,0.253232,0.865962,4.81221e+233,5365,83886081,3.01293e-314,2.1026e-297
0,1.87976,2.08751,0,0,0,0,0,0,0,0.00310059,0.438547,0.253139,0.865835,4.81221e+233,5366,83886081,3.01293e-314,2.1026e-297
0,1.67765,-2.25365,0,0,0,0,0,0,0,0.00310059,0.43845,0.253046,0.865708,4.81221e+233,5367,83886081,3.01293e-314,2.1026e-297
0,1.15135,-2.56322,0,0,0,0,0,0,0,0.00310059,0.438353,0.252954,0.865581,4.81221e+233,5368,83886081,3.01293e-314,2.1026e-297
0,2.79998,0.24094,0,0,0,0,0,0,0,0.00310059,0.438257,0.252861,0.865454,4.81221e+233,5369,83886081,3.01293e-314,2.1026e-297
0,2.22875,-1.71256,0,0,0,0,0,0,0,0.00310059,0.43816,0.252768,0.865327,4.81221e+233,5370,83886081,3.01293e-314,2.1026e-297
0,2.76477,0.508426,0,0,0,0,0,0,0,0.00310059,0.438064,0.252675,0.865199,4.81221e+233,5371,83886081,3.01293e-314,2.1026e-297
0,0.182782,2.80558,0,0,0,0,0,0,0,0.00310059,0.437967,0.252582,0.865072,4.81221e+233,5372,83886081,3.01293e-314,2.1026e-297
0,2.7539,0.568306,0,0,0,0,0,0,0,0.00310059,0.437871,0.25249,0.864945,4.81221e+233,5373,83886081,3.01293e-314,2.1026e-297
0,-1.4444,2.41307,0,0,0,0,0,0,0,0.00310059,0.437774,0.252397,0.864818,4.81221e+233,5374,83886081,3.01293e-314,2.1026e-297
0,-2.80206,-0.244752,0,0,0,0,0,0,0,0.00310059,0.437678,0.252304,0.864691,4.81221e+233,5375,83886081,3.01293e-314,2.1026e-297
0,0.812716,-2.69318,0,0,0,0,0,0,0,0.00310059,0.437581,0.252211,0.864564,4.81221e+233,5376,83886081,3.01293e-314,2.1026e-297
0,-1.47732,2.39447,0,0,0,0,0,0,0,0.00310059,0.437485,0.252119,0.864437,4.81221e+233,5377,83886081,3.01293e-314,2.1026e-297
0,-0.77674,-2.70461,0,0,0,0,0,0,0,0.00310059,0.437388,0.252026,0.86431,4.81221e+233,5378,83886081,3.01293e-314,2.1026e-297
0,1.07693,2.60014,0,0,0,0,0,0,0,0.00310059,0.437292,0.251933,0.864182,4.81221e+233,5379,83886081,3.01293e-314,2.1026e-297
0,0.010584,-2.81472,0,0,0,0,0,0,0,0.00310059,0.437195,0.25184,0.864055,4.81221e+233,5380,83886081,3.01293e-314,2.1026e-297
0,0.247373,2.80425,0,0,0,0,0,0,0,0.00310059,0.437099,0.251748,0.863928,4.81221e+233,5381,83886081,3.01293e-314,2.1026e-297
0,1.74593,2.20884,0,0,0,0,0,0,0,0.00310059,0.437002,0.251655,0.863801,4.81221e+233,5382,83886081,3.01293e-314,2.1026e-297
0,1.1117,2.58721,0,0,0,0,0,0,0,0.00310059,0.436905,0.251562,0.863673,4.81221e+233,5383,83886081,3.01293e-314,2.1026e-297
0,1.16601,2.56363,0,0,0,0,0,0,0,0.00310059,0.436809,0.25147,0.863546,4.81221e+233,5384,83886081,3.01293e-314,2.1026e-297
0,-2.80755,-0.227401,0,0,0,0,0,0,0,0.00310059,0.436712,0.251377,0.863419,4.81221e+233,5385,83886081,3.01293e-314,2.1026e-297
0,1.58051,-2.33202,0,0,0,0,0,0,0,0.00310059,0.436616,0.251285,0.863292,4.81221e+233,5386,83886081,3.01293e-314,2.1026e-297
0,2.4724,1.35123,0,0,0,0,0,0,0,0.00310059,0.436519,0.251192,0.863164,4.81221e+233,5387,83886081,3.01293e-314,2.1026e-297
0,-0.752862,-2.71552,0,0,0,0,0,0,0,0.00310059,0.436423,0.251099,0.863037,4.81221e+233,5388,83886081,3.01293e-314,2.1026e-297
0,-1.59371,-2.32448,0,0,0,0,0,0,0,0.00310059,0.436326,0.251007,0.86291,4.81221e+233,5389,83886081,3.01293e-314,2.1026e-297
0,1.96186,-2.02397,0,0,0,0,0,0,0,0.00310059,0.43623,0.250914,0.862783,4.81221e+233,5390,83886081,3.01293e-314,2.1026e-297
0,0.103642,2.81725,0,0,0,0,0,0,0,0.00310059,0.436133,0.250822,0.862656,4.81221e+233,5391,83886081,3.01293e-314,2.1026e-297
0,-2.68216,0.869439,0,0,0,0,0,0,0,0.00310059,0.436037,0.250729,0.862528,4.81221e+233,5392,83886081,3.01293e-314,2.1026e-297
0,2.51922,-1.26715,0,0,0,0,0,0,0,0.00310059,0.43594,0.250637,0.862401,4.81221e+233,5393,83886081,3.01293e-314,2.1026e-297
0,-1.51132,-2.38124,0,0,0,0,0,0,0,0.00310059,0.435844,0.250545,0.862274,4.81221e+233,5394,83886081,3.01293e-314,2.1026e-297
0,-2.15945,1.81478,0,0,0,0,0,0,0,0.00310059,0.435747,0.250452,0.862147,4.81221e+233,5395,83886081,3.01293e-314,2.1026e-297
0,1.91289,2.07359,0,0,0,0,0,0,0,0.00310059,0.435651,0.25036,0.862019,4.81221e+233,5396,83886081,3.01293e-314,2.1026e-297
0,-0.221112,2.81288,0,0,0,0,0,0,0,0.00310059,0.435555,0.250267,0.861892,4.81221e+233,5397,83886081,3.01293e-314,2.1026e-297
0,-2.46245,-1.37834,0,0,0,0,0,0,0,0.00310059,0.435458,0.250175,0.861765,4.81221e+233,5398,83886081,3.01293e-314,2.1026e-297
0,-0.560735,-2.7661,0,0,0,0,0,0,0,0.00310059,0.435362,0.250083,0.861638,4.81221e+233,5399,83886081,3.01293e-314,2.1026e-297
0,2.00323,1.98873,0,0,0,0,0,0,0,0.00310059,0.435265,0.24999,0.86151,4.81221e+233,5400,83886081,3.01293e-314,2.1026e-297
0,-2.28818,-1.65363,0,0,0,0,0,0,0,0.00310059,0.435169,0.249898,0.861383,4.81221e+233,5401,83886081,3.01293e-314,2.1026e-297
0,-2.68344,-0.878455,0,0,0,0,0,0,0,0.00310059,0.435072,0.249806,0.861256,4.81221e+233,5402,83886081,3.01293e-314,2.1026e-297
0,-2.81312,-0.247302,0,0,0,0,0,0,0,0.00310059,0.434976,0.249713,0.861128,4.81221e+233,5403,83886081,3.01293e-314,2.1026e-297
0,-1.03769,-2.62684,0,0,0,0,0,0,0,0.00310059,0.434879,0.249621,0.861001,4.81221e+233,5404,83886081,3.01293e-314,2.1026e-297
0,1.47518,-2.40898,0,0,0,0,0,0,0,0.00310059,0.434783,0.249529,0.860874,4.81221e+233,5405,83886081,3.01293e-314,2.1026e-297
0,-1.25071,2.53325,0,0,0,0,0,0,0,0.00310059,0.434686,0.249436,0.860746,4.81221e+233,5406,83886081,3.01293e-314,2.1026e-297
0,2.16592,-1.81457,0,0,0,0,0,0,0,0.00310059,0.43459,0.249344,0.860619,4.81221e+233,5407,83886081,3.01293e-314,2.1026e-297
0,1.50472,2.39206,0,0,0,0,0,0,0,0.00310059,0.434493,0.249252,0.860491,4.81221e+233,5408,83886081,3.01293e-314,2.1026e-297
0,1.31432,2.5022,0,0,0,0,0,0,0,0.00310059,0.434397,0.249159,0.860364,4.81221e+233,5409,83886081,3.01293e-314,2.1026e-297
0,-0.297341,2.8111,0,0,0,0,0,0,0,0.00310059,0.4343,0.249067,0.860237,4.81221e+233,5410,83886081,3.01293e-314,2.1026e-297
0,2.06663,1.92926,0,0,0,0,0,0,0,0.00310059,0.434204,0.248975,0.860109,4.81221e+233,5411,83886081,3.01293e-314,2.1026e-297
0,0.348763,2.806,0,0,0,0,0,0,0,0.00310059,0.434107,0.248883,0.859982,4.81221e+233,5412,83886081,3.01293e-314,2.1026e-297
0,2.21909,1.75305,0,0,0,0,0,0,0,0.00310059,0.434011,0.248791,0.859854,4.81221e+233,5413,83886081,3.01293e-314,2.1026e-297
0,1.23238,-2.54579,0,0,0,0,0,0,0,0.00310059,0.433914,0.248699,0.859727,4.81221e+233,5414,83886081,3.01293e-314,2.1026e-297
0,1.81722,2.1679,0,0,0,0,0,0,0,0.00310059,0.433818,0.248606,0.8596,4.81221e+233,5415,83886081,3.01293e-314,2.1026e-297
0,-0.0480373,-2.82879,0,0,0,0,0,0,0,0.00310059,0.433721,0.248514,0.859472,4.81221e+233,5416,83886081,3.01293e-314,2.1026e-297
0,2.70234,0.839046,0,0,0,0,0,0,0,0.00310059,0.433625,0.248422,0.859345,4.81221e+233,5417,83886081,3.01293e-314,2.1026e-297
0,2.68324,-0.899503,0,0,0,0,0,0,0,0.00310059,0.433528,0.24833,0.859217,4.81221e+233,5418,83886081,3.01293e-314,2.1026e-297
0,-0.683891,-2.74654,0,0,0,0,0,0,0,0.00310059,0.433432,0.248238,0.85909,4.81221e+233,5419,83886081,3.01293e-314,2.1026e-297
0,2.82822,0.12085,0,0,0,0,0,0,0,0.00310059,0.433336,0.248146,0.858963,4.81221e+233,5420,83886081,3.01293e-314,2.1026e-297
0,0.246182,-2.82048,0,0,0,0,0,0,0,0.00310059,0.433239,0.248054,0.858835,4.81221e+233,5421,83886081,3.01293e-314,2.1026e-297
0,-2.82053,-0.250212,0,0,0,0,0,0,0,0.00310059,0.433143,0.247962,0.858708,4.81221e+233,5422,83886081,3.01293e-314,2.1026e-297
0,0.519566,-2.78394,0,0,0,0,0,0,0,0.00310059,0.433046,0.24787,0.85858,4.81221e+233,5423,83886081,3.01293e-314,2.1026e-297
0,-2.80416,-0.399034,0,0,0,0,0,0,0,0.00310059,0.43295,0.247778,0.858453,4.81221e+233,5424,83886081,3.01293e-314,2.1026e-297
0,-1.79161,-2.1943,0,0,0,0,0,0,0,0.00310059,0.432854,0.247686,0.858326,4.81221e+233,5425,83886081,3.01293e-314,2.1026e-297
0,0.64116,-2.75972,0,0,0,0,0,0,0,0.00310059,0.432757,0.247594,0.858198,4.81221e+233,5426,83886081,3.01293e-314,2.1026e-297
0,-2.34471,1.59114,0,0,0,0,0,0,0,0.00310059,0.432661,0.247502,0.85807,4.81221e+233,5427,83886081,3.01293e-314,2.1026e-297
0,2.83361,0.0482208,0,0,0,0,0,0,0,0.00310059,0.432564,0.24741,0.857943,4.81221e+233,5428,83886081,3.01293e-314,2.1026e-297
0,1.66526,-2.29366,0,0,0,0,0,0,0,0.00310059,0.432468,0.247318,0.857815,4.81221e+233,5429,83886081,3.01293e-314,2.1026e-297
0,-2.07733,1.92898,0,0,0,0,0,0,0,0.00310059,0.432371,0.247226,0.857688,4.81221e+233,5430,83886081,3.01293e-314,2.1026e-297
0,-2.83436,0.0704888,0,0,0,0,0,0,0,0.00310059,0.432275,0.247134,0.85756,4.81221e+233,5431,83886081,3.01293e-314,2.1026e-297
0,2.83226,0.138322,0,0,0,0,0,0,0,0.00310059,0.432178,0.247043,0.857433,4.81221e+233,5432,83886081,3.01293e-314,2.1026e-297
0,-2.83254,0.140857,0,0,0,0,0,0,0,0.00310059,0.432082,0.246951,0.857305,4.81221e+233,5433,83886081,3.01293e-314,2.1026e-297
0,2.82622,-0.240531,0,0,0,0,0,0,0,0.00310059,0.431986,0.246859,0.857177,4.81221e+233,5434,83886081,3.01293e-314,2.1026e-297
0,-0.50121,2.79222,0,0,0,0,0,0,0,0.00310059,0.431889,0.246767,0.85705,4.81221e+233,5435,83886081,3.01293e-314,2.1026e-297
0,-2.24643,1.73307,0,0,0,0,0,0,0,0.00310059,0.431793,0.246675,0.856922,4.81221e+233,5436,83886081,3.01293e-314,2.1026e-297
0,-1.09103,-2.61953,0,0,0,0,0,0,0,0.00310059,0.431696,0.246583,0.856795,4.81221e+233,5437,83886081,3.01293e-314,2.1026e-297
0,1.12375,-2.60609,0,0,0,0,0,0,0,0.00310059,0.4316,0.246492,0.856667,4.81221e+233,5438,83886081,3.01293e-314,2.1026e-297
0,-2.46461,1.40802,0,0,0,0,0,0,0,0.00310059,0.431503,0.2464,0.85654,4.81221e+233,5439,83886081,3.01293e-314,2.1026e-297
0,-1.03956,2.64167,0,0,0,0,0,0,0,0.00310059,0.431407,0.246308,0.856412,4.81221e+233,5440,83886081,3.01293e-314,2.1026e-297
0,2.62535,-1.08117,0,0,0,0,0,0,0,0.00310059,0.431311,0.246216,0.856284,4.81221e+233,5441,83886081,3.01293e-314,2.1026e-297
0,-1.25496,-2.5473,0,0,0,0,0,0,0,0.00310059,0.431214,0.246125,0.856157,4.81221e+233,5442,83886081,3.01293e-314,2.1026e-297
0,2.08224,1.93139,0,0,0,0,0,0,0,0.00310059,0.431118,0.246033,0.856029,4.81221e+233,5443,83886081,3.01293e-314,2.1026e-297
0,2.57822,1.19207,0,0,0,0,0,0,0,0.00310059,0.431022,0.245941,0.855902,4.81221e+233,5444,83886081,3.01293e-314,2.1026e-297
0,-2.82571,0.293108,0,0,0,0,0,0,0,0.00310059,0.430925,0.24585,0.855774,4.81221e+233,5445,83886081,3.01293e-314,2.1026e-297
0,0.530822,2.79125,0,0,0,0,0,0,0,0.00310059,0.430829,0.245758,0.855647,4.81221e+233,5446,83886081,3.01293e-314,2.1026e-297
0,-0.0711395,2.84079,0,0,0,0,0,0,0,0.00310059,0.430733,0.245667,0.855519,4.81221e+233,5447,83886081,3.01293e-314,2.1026e-297
0,2.04336,-1.97537,0,0,0,0,0,0,0,0.00310059,0.430636,0.245575,0.855392,4.81221e+233,5448,83886081,3.01293e-314,2.1026e-297
0,2.40413,1.51653,0,0,0,0,0,0,0,0.00310059,0.43054,0.245483,0.855264,4.81221e+233,5449,83886081,3.01293e-314,2.1026e-297
0,-0.613807,-2.77583,0,0,0,0,0,0,0,0.00310059,0.430444,0.245392,0.855136,4.81221e+233,5450,83886081,3.01293e-314,2.1026e-297
0,-0.376595,2.81824,0,0,0,0,0,0,0,0.00310059,0.430347,0.2453,0.855009,4.81221e+233,5451,83886081,3.01293e-314,2.1026e-297
0,0.18441,-2.83771,0,0,0,0,0,0,0,0.00310059,0.430251,0.245209,0.854881,4.81221e+233,5452,83886081,3.01293e-314,2.1026e-297
0,-0.490543,-2.80147,0,0,0,0,0,0,0,0.00310059,0.430154,0.245117,0.854753,4.81221e+233,5453,83886081,3.01293e-314,2.1026e-297
0,2.84143,0.132064,0,0,0,0,0,0,0,0.00310059,0.430058,0.245026,0.854625,4.81221e+233,5454,83886081,3.01293e-314,2.1026e-297
0,-2.84022,-0.163206,0,0,0,0,0,0,0,0.00310059,0.429961,0.244934,0.854498,4.81221e+233,5455,83886081,3.01293e-314,2.1026e-297
0,1.82303,2.18457,0,0,0,0,0,0,0,0.00310059,0.429865,0.244842,0.85437,4.81221e+233,5456,83886081,3.01293e-314,2.1026e-297
0,1.8983,-2.12003,0,0,0,0,0,0,0,0.00310059,0.429769,0.244751,0.854242,4.81221e+233,5457,83886081,3.01293e-314,2.1026e-297
0,1.96888,-2.05521,0,0,0,0,0,0,0,0.00310059,0.429672,0.244659,0.854114,4.81221e+233,5458,83886081,3.01293e-314,2.1026e-297
0,-2.48004,1.39717,0,0,0,0,0,0,0,0.00310059,0.429576,0.244568,0.853987,4.81221e+233,5459,83886081,3.01293e-314,2.1026e-297
0,-2.67493,0.974526,0,0,0,0,0,0,0,0.00310059,0.429479,0.244477,0.853859,4.81221e+233,5460,83886081,3.01293e-314,2.1026e-297
0,-0.935539,2.68924,0,0,0,0,0,0,0,0.00310059,0.429383,0.244385,0.853731,4.81221e+233,5461,83886081,3.01293e-314,2.1026e-297
0,-0.593133,-2.78528,0,0,0,0,0,0,0,0.00310059,0.429287,0.244294,0.853604,4.81221e+233,5462,83886081,3.01293e-314,2.1026e-297
0,-1.79695,2.20972,0,0,0,0,0,0,0,0.00310059,0.42919,0.244202,0.853476,4.81221e+233,5463,83886081,3.01293e-314,2.1026e-297
0,-0.317785,2.83076,0,0,0,0,0,0,0,0.00310059,0.429094,0.244111,0.853348,4.81221e+233,5464,83886081,3.01293e-314,2.1026e-297
0,-2.59455,1.17677,0,0,0,0,0,0,0,0.00310059,0.428998,0.24402,0.85322,4.81221e+233,5465,83886081,3.01293e-314,2.1026e-297
0,2.39141,1.54917,0,0,0,0,0,0,0,0.00310059,0.428901,0.243928,0.853093,4.81221e+233,5466,83886081,3.01293e-314,2.1026e-297
0,-0.0608168,-2.8491,0,0,0,0,0,0,0,0.00310059,0.428805,0.243837,0.852965,4.81221e+233,5467,83886081,3.01293e-314,2.1026e-297
0,2.84123,0.225341,0,0,0,0,0,0,0,0.00310059,0.428709,0.243746,0.852837,4.81221e+233,5468,83886081,3.01293e-314,2.1026e-297
0,-1.7544,-2.24672,0,0,0,0,0,0,0,0.00310059,0.428612,0.243655,0.852709,4.81221e+233,5469,83886081,3.01293e-314,2.1026e-297
0,1.16726,2.60105,0,0,0,0,0,0,0,0.00310059,0.428516,0.243563,0.852582,4.81221e+233,5470,83886081,3.01293e-314,2.1026e-297
0,0.314601,2.83395,0,0,0,0,0,0,0,0.00310059,0.42842,0.243472,0.852454,4.81221e+233,5471,83886081,3.01293e-314,2.1026e-297
0,-1.8774,-2.14661,0,0,0,0,0,0,0,0.00310059,0.428323,0.243381,0.852326,4.81221e+233,5472,83886081,3.01293e-314,2.1026e-297
0,2.84937,-0.126417,0,0,0,0,0,0,0,0.00310059,0.428227,0.24329,0.852198,4.81221e+233,5473,83886081,3.01293e-314,2.1026e-297
0,0.49428,-2.80943,0,0,0,0,0,0,0,0.00310059,0.428131,0.243199,0.852071,4.81221e+233,5474,83886081,3.01293e-314,2.1026e-297
0,0.431432,2.82017,0,0,0,0,0,0,0,0.00310059,0.428035,0.243107,0.851943,4.81221e+233,5475,83886081,3.01293e-314,2.1026e-297
0,1.27901,2.55067,0,0,0,0,0,0,0,0.00310059,0.427938,0.243016,0.851815,4.81221e+233,5476,83886081,3.01293e-314,2.1026e-297
0,1.90377,-2.12597,0,0,0,0,0,0,0,0.00310059,0.427842,0.242925,0.851687,4.81221e+233,5477,83886081,3.01293e-314,2.1026e-297
0,-2.68046,0.98058,0,0,0,0,0,0,0,0.00310059,0.427745,0.242834,0.851559,4.81221e+233,5478,83886081,3.01293e-314,2.1026e-297
0,1.86,2.16543,0,0,0,0,0,0,0,0.00310059,0.427649,0.242743,0.851431,4.81221e+233,5479,83886081,3.01293e-314,2.1026e-297
0,1.85024,-2.17432,0,0,0,0,0,0,0,0.00310059,0.427553,0.242651,0.851303,4.81221e+233,5480,83886081,3.01293e-314,2.1026e-297
0,1.15198,-2.61272,0,0,0,0,0,0,0,0.00310059,0.427456,0.24256,0.851175,4.81221e+233,5481,83886081,3.01293e-314,2.1026e-297
0,2.84122,-0.288286,0,0,0,0,0,0,0,0.00310059,0.42736,0.242469,0.851048,4.81221e+233,5482,83886081,3.01293e-314,2.1026e-297
0,2.40911,-1.53432,0,0,0,0,0,0,0,0.00310059,0.427264,0.242378,0.85092,4.81221e+233,5483,83886081,3.01293e-314,2.1026e-297
0,1.70497,-2.29202,0,0,0,0,0,0,0,0.00310059,0.427167,0.242287,0.850792,4.81221e+233,5484,83886081,3.01293e-314,2.1026e-297
0,2.70256,0.926703,0,0,0,0,0,0,0,0.00310059,0.427071,0.242196,0.850664,4.81221e+233,5485,83886081,3.01293e-314,2.1026e-297
0,2.26423,1.74303,0,0,0,0,0,0,0,0.00310059,0.426975,0.242105,0.850536,4.81221e+233,5486,83886081,3.01293e-314,2.1026e-297
0,-2.59357,-1.20026,0,0,0,0,0,0,0,0.00310059,0.426878,0.242014,0.850408,4.81221e+233,5487,83886081,3.01293e-314,2.1026e-297
0,-2.80251,-0.561652,0,0,0,0,0,0,0,0.00310059,0.426782,0.241923,0.85028,4.81221e+233,5488,83886081,3.01293e-314,2.1026e-297
0,-2.75951,0.74629,0,0,0,0,0,0,0,0.00310059,0.426686,0.241832,0.850152,4.81221e+233,5489,83886081,3.01293e-314,2.1026e-297
0,-2.27865,1.72682,0,0,0,0,0,0,0,0.00310059,0.426589,0.241741,0.850024,4.81221e+233,5490,83886081,3.01293e-314,2.1026e-297
0,-2.59649,1.19778,0,0,0,0,0,0,0,0.00310059,0.426493,0.24165,0.849896,4.81221e+233,5491,83886081,3.01293e-314,2.1026e-297
0,-2.59302,-1.20624,0,0,0,0,0,0,0,0.00310059,0.426397,0.241559,0.849769,4.81221e+233,5492,83886081,3.01293e-314,2.1026e-297
0,2.86002,0.0373171,0,0,0,0,0,0,0,0.00310059,0.426301,0.241468,0.849641,4.81221e+233,5493,83886081,3.01293e-314,2.1026e-297
0,-0.192335,2.85419,0,0,0,0,0,0,0,0.00310059,0.426204,0.241377,0.849513,4.81221e+233,5494,83886081,3.01293e-314,2.1026e-297
0,-2.84222,-0.327886,0,0,0,0,0,0,0,0.00310059,0.426108,0.241287,0.849385,4.81221e+233,5495,83886081,3.01293e-314,2.1026e-297
0,-0.496998,-2.81798,0,0,0,0,0,0,0,0.00310059,0.426012,0.241196,0.849257,4.81221e+233,5496,83886081,3.01293e-314,2.1026e-297
0,1.31276,2.54303,0,0,0,0,0,0,0,0.00310059,0.425916,0.241105,0.849129,4.81221e+233,5497,83886081,3.01293e-314,2.1026e-297
0,-2.739,-0.830983,0,0,0,0,0,0,0,0.00310059,0.425819,0.241014,0.849001,4.81221e+233,5498,83886081,3.01293e-314,2.1026e-297
0,-0.633957,-2.79161,0,0,0,0,0,0,0,0.00310059,0.425723,0.240923,0.848873,4.81221e+233,5499,83886081,3.01293e-314,2.1026e-297
0,-2.69155,0.976137,0,0,0,0,0,0,0,0.00310059,0.425627,0.240833,0.848745,4.81221e+233,5500,83886081,3.01293e-314,2.1026e-297
0,2.82214,0.484893,0,0,0,0,0,0,0,0.00310059,0.425531,0.240742,0.848617,4.81221e+233,5501,83886081,3.01293e-314,2.1026e-297
0,-2.71963,0.89751,0,0,0,0,0,0,0,0.00310059,0.425434,0.240651,0.848489,4.81221e+233,5502,83886081,3.01293e-314,2.1026e-297
0,-0.824054,2.74321,0,0,0,0,0,0,0,0.00310059,0.425338,0.24056,0.848361,4.81221e+233,5503,83886081,3.01293e-314,2.1026e-297
0,2.58938,-1.22544,0,0,0,0,0,0,0,0.00310059,0.425242,0.240469,0.848233,4.81221e+233,5504,83886081,3.01293e-314,2.1026e-297
0,2.03086,2.02102,0,0,0,0,0,0,0,0.00310059,0.425145,0.240379,0.848105,4.81221e+233,5505,83886081,3.01293e-314,2.1026e-297
0,-1.64805,-2.34418,0,0,0,0,0,0,0,0.00310059,0.425049,0.240288,0.847977,4.81221e+233,5506,83886081,3.01293e-314,2.1026e-297
0,2.71013,0.932067,0,0,0,0,0,0,0,0.00310059,0.424953,0.240197,0.847849,4.81221e+233,5507,83886081,3.01293e-314,2.1026e-297
0,-2.70395,0.951077,0,0,0,0,0,0,0,0.00310059,0.424856,0.240106,0.847721,4.81221e+233,5508,83886081,3.01293e-314,2.1026e-297
0,-2.70343,-0.953759,0,0,0,0,0,0,0,0.00310059,0.42476,0.240016,0.847592,4.81221e+233,5509,83886081,3.01293e-314,2.1026e-297
0,-0.850886,2.73798,0,0,0,0,0,0,0,0.00310059,0.424664,0.239925,0.847464,4.81221e+233,5510,83886081,3.01293e-314,2.1026e-297
0,-2.75407,0.798712,0,0,0,0,0,0,0,0.00310059,0.424568,0.239834,0.847336,4.81221e+233,5511,83886081,3.01293e-314,2.1026e-297
0,1.48228,2.4552,0,0,0,0,0,0,0,0.00310059,0.424471,0.239744,0.847208,4.81221e+233,5512,83886081,3.01293e-314,2.1026e-297
0,-0.956751,2.70409,0,0,0,0,0,0,0,0.00310059,0.424375,0.239653,0.84708,4.81221e+233,5513,83886081,3.01293e-314,2.1026e-297
0,-2.07754,-1.9783,0,0,0,0,0,0,0,0.00310059,0.424279,0.239563,0.846952,4.81221e+233,5514,83886081,3.01293e-314,2.1026e-297
0,-0.917428,2.71854,0,0,0,0,0,0,0,0.00310059,0.424183,0.239472,0.846824,4.81221e+233,5515,83886081,3.01293e-314,2.1026e-297
0,2.31881,-1.69044,0,0,0,0,0,0,0,0.00310059,0.424086,0.239381,0.846696,4.81221e+233,5516,83886081,3.01293e-314,2.1026e-297
0,-1.98548,-2.07236,0,0,0,0,0,0,0,0.00310059,0.42399,0.239291,0.846568,4.81221e+233,5517,83886081,3.01293e-314,2.1026e-297
0,-2.65975,1.07928,0,0,0,0,0,0,0,0.00310059,0.423894,0.2392,0.84644,4.81221e+233,5518,83886081,3.01293e-314,2.1026e-297
0,2.78609,0.692198,0,0,0,0,0,0,0,0.00310059,0.423798,0.23911,0.846312,4.81221e+233,5519,83886081,3.01293e-314,2.1026e-297
0,-2.87119,0.00814819,0,0,0,0,0,0,0,0.00310059,0.423702,0.23902,0.846184,4.81221e+233,5520,83886081,3.01293e-314,2.1026e-297
0,0.266222,-2.85924,0,0,0,0,0,0,0,0.00310059,0.423605,0.238929,0.846056,4.81221e+233,5521,83886081,3.01293e-314,2.1026e-297
0,-0.280296,2.8583,0,0,0,0,0,0,0,0.00310059,0.423509,0.238839,0.845927,4.81221e+233,5522,83886081,3.01293e-314,2.1026e-297
0,1.00305,-2.69159,0,0,0,0,0,0,0,0.00310059,0.423413,0.238748,0.845799,4.81221e+233,5523,83886081,3.01293e-314,2.1026e-297
